Participant,Session,Choice,RT,ChosenValue,UnchosenValue,DiffValue,AbsDiffValue,TotalValue,ChosenFam,UnchosenFam,DiffFam,AbsDiffFam,TotalFam,Confidence,zRT,zChosenValue,zUnchosenValue,zDiffValue,zAbsDiffValue,zTotalValue,zChosenFam,zUnchosenFam,zDiffFam,zAbsDiffFam,zTotalFam,zConfidence 
3,3,1,1105,0.504,0.192,-0.312,0.312,0.696,6,4,-2,2,10,311.8,0.2741,-0.78913,-0.64836,-0.25872,0.25872,-0.94114,0.75679,0.22571,-3.4094,3.4094,0.6986,-0.16397
3,3,0,767,0.564,0.504,0.06,0.06,1.068,6,1,0,0,7,468.43,-0.69393,-0.69217,0.42737,0.15977,0.15977,-0.42352,0.75679,-1.2501,-0.17142,0.17142,-0.51326,0.81171
3,3,1,663,2.04,0.42,-1.62,1.62,2.46,6,6,0,0,12,500,-0.99179,1.693,0.13775,-1.7302,1.7302,1.5134,0.75679,1.2096,-0.17142,0.17142,1.5065,1.0083
3,3,1,1274,0.42,0.192,-0.228,0.228,0.612,2,4,-2,2,6,192.33,0.75812,-0.92487,-0.64836,-0.16422,0.16422,-1.058,-1.6257,0.22571,-3.4094,3.4094,-0.91721,-0.90811
3,3,1,736,1.5,0.504,-0.996,0.996,2.004,6,6,0,0,12,420.99,-0.78272,0.82038,0.42737,-1.0282,1.0282,0.87887,0.75679,1.2096,-0.17142,0.17142,1.5065,0.5162
3,3,0,662,2.04,0.156,1.884,1.884,2.196,6,4,0,0,10,500,-0.99465,1.693,-0.77248,2.2117,2.2117,1.146,0.75679,0.22571,-0.17142,0.17142,0.6986,1.0083
3,3,1,1655,1.5,0.264,-1.236,1.236,1.764,6,6,0,0,12,444.95,1.8493,0.82038,-0.40011,-1.2982,1.2982,0.54492,0.75679,1.2096,-0.17142,0.17142,1.5065,0.66543
3,3,1,566,2.04,0.216,-1.824,1.824,2.256,6,5,0,0,11,500,-1.2696,1.693,-0.56561,-1.9597,1.9597,1.2295,0.75679,0.71765,-0.17142,0.17142,1.1026,1.0083
3,3,1,1214,0.732,0.504,-0.228,0.228,1.236,4,1,0,0,5,438.37,0.58628,-0.42069,0.42737,-0.16422,0.16422,-0.18976,-0.43445,-1.2501,-0.17142,0.17142,-1.3212,0.62442
3,3,1,719,2.04,0.504,-1.536,1.536,2.544,6,1,0,0,7,500,-0.8314,1.693,0.42737,-1.6357,1.6357,1.6303,0.75679,-1.2501,-0.17142,0.17142,-0.51326,1.0083
3,3,1,815,0.564,0.192,-0.372,0.372,0.756,6,1,0,0,7,500,-0.55646,-0.69217,-0.64836,-0.32621,0.32621,-0.85766,0.75679,-1.2501,-0.17142,0.17142,-0.51326,1.0083
3,3,1,1085,0.492,0.192,-0.3,0.3,0.684,4,1,0,0,5,206.14,0.21682,-0.80852,-0.64836,-0.24522,0.24522,-0.95784,-0.43445,-1.2501,-0.17142,0.17142,-1.3212,-0.82213
3,3,0,653,0.564,0.204,0.36,0.36,0.768,6,1,0,0,7,439.93,-1.0204,-0.69217,-0.60698,0.49726,0.49726,-0.84096,0.75679,-1.2501,-0.17142,0.17142,-0.51326,0.63414
3,3,0,1364,0.504,0.216,0.288,0.288,0.72,1,5,0,0,6,61.901,1.0159,-0.78913,-0.56561,0.41626,0.41626,-0.90775,-2.2213,0.71765,-0.17142,0.17142,-0.91721,-1.7206
3,3,1,663,1.488,0.192,-1.296,1.296,1.68,5,1,1,1,6,438.98,-0.99179,0.80099,-0.64836,-1.3657,1.3657,0.42804,0.16117,-1.2501,1.4476,1.4476,-0.91721,0.62823
3,3,0,675,1.488,0.204,1.284,1.284,1.692,5,1,-1,1,6,437.46,-0.95742,0.80099,-0.60698,1.5367,1.5367,0.44474,0.16117,-1.2501,-1.7904,1.7904,-0.91721,0.61876
3,3,0,608,2.04,0.204,1.836,1.836,2.244,6,1,0,0,7,453.35,-1.1493,1.693,-0.60698,2.1577,2.1577,1.2128,0.75679,-1.2501,-0.17142,0.17142,-0.51326,0.71778
3,3,1,1143,0.42,0.204,-0.216,0.216,0.624,6,1,0,0,7,158.4,0.38293,-0.92487,-0.60698,-0.15072,0.15072,-1.0413,0.75679,-1.2501,-0.17142,0.17142,-0.51326,-1.1195
3,4,1,1144,0.504,0.192,-0.312,0.312,0.696,6,1,0,0,7,338.93,0.96279,-0.61998,-0.62412,-0.50002,0.50002,-0.75951,0.95231,-1.2978,0.18899,0.18899,-0.34121,0.038249
3,4,0,1133,0.504,0.204,0.3,0.3,0.708,6,1,0,0,7,193.81,0.92441,-0.61998,-0.58313,0.27829,0.27829,-0.7432,0.95231,-1.2978,0.18899,0.18899,-0.34121,-0.83341
3,4,0,988,0.576,0.216,0.36,0.36,0.792,6,5,0,0,11,405.62,0.41849,-0.50133,-0.54213,0.35459,0.35459,-0.62905,0.95231,0.68983,0.18899,0.18899,1.0565,0.4388
3,4,1,926,0.264,0.192,-0.072,0.072,0.456,6,4,-2,2,10,83.123,0.20216,-1.0155,-0.62412,-0.1948,0.1948,-1.0856,0.95231,0.19292,-2.2824,2.2824,0.70708,-1.4982
3,4,0,717,1.488,0.504,0.984,0.984,1.992,5,6,-1,1,11,429.73,-0.52706,1.0015,0.44181,1.1482,1.1482,1.0016,0.36996,1.1867,-1.0467,1.0467,1.0565,0.58358
3,4,0,1012,0.564,0.42,0.144,0.144,0.984,6,2,0,0,8,500,0.50223,-0.52111,0.15483,0.079895,0.079895,-0.36815,0.95231,-0.80091,0.18899,0.18899,0.0082219,1.0056
3,4,0,1059,0.732,1.5,-0.768,0.768,2.232,4,6,0,0,10,253.75,0.66622,-0.24427,3.8446,-1.0799,1.0799,1.3277,-0.21239,1.1867,0.18899,0.18899,0.70708,-0.47341
3,4,0,622,0.564,0.576,-0.012,0.012,1.14,6,6,0,0,12,500,-0.85853,-0.52111,0.68779,-0.1185,0.1185,-0.15616,0.95231,1.1867,0.18899,0.18899,1.4059,1.0056
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0288,-1.4505,-1.2801,-0.10324,0.10324,-1.7053,-2.5418,-1.7947,0.18899,0.18899,-2.7872,-1.9975
3,4,1,889,0.576,0.192,-0.384,0.384,0.768,6,1,0,0,7,285.71,0.073066,-0.50133,-0.62412,-0.59158,0.59158,-0.66167,0.95231,-1.2978,0.18899,0.18899,-0.34121,-0.28145
3,4,0,563,0.732,0.504,0.228,0.228,1.236,4,6,0,0,10,500,-1.0644,-0.24427,0.44181,0.18672,0.18672,-0.025707,-0.21239,1.1867,0.18899,0.18899,0.70708,1.0056
3,4,0,506,1.5,0.192,1.308,1.308,1.692,6,4,2,2,10,500,-1.2633,1.0213,-0.62412,1.5602,1.5602,0.59395,0.95231,0.19292,2.6604,2.6604,0.70708,1.0056
3,4,1,1106,0.492,0.216,-0.276,0.276,0.708,4,5,0,0,9,223.75,0.8302,-0.63975,-0.54213,-0.45424,0.45424,-0.7432,-0.21239,0.68983,0.18899,0.18899,0.35765,-0.65356
3,4,0,843,0.732,0.492,0.24,0.24,1.224,4,4,0,0,8,500,-0.087433,-0.24427,0.40081,0.20198,0.20198,-0.042014,-0.21239,0.19292,0.18899,0.18899,0.0082219,1.0056
3,4,1,1184,0.42,0.264,-0.156,0.156,0.684,2,6,0,0,8,306.87,1.1024,-0.7584,-0.37814,-0.30163,0.30163,-0.77581,-1.3771,1.1867,0.18899,0.18899,0.0082219,-0.15435
3,4,1,776,0.156,0.192,0.036,0.036,0.348,4,4,-2,2,8,181.52,-0.3212,-1.1934,-0.62412,-0.057453,0.057453,-1.2324,-0.21239,0.19292,-2.2824,2.2824,0.0082219,-0.9072
3,4,1,642,1.5,0.156,-1.344,1.344,1.656,6,4,0,0,10,500,-0.78874,1.0213,-0.74712,-1.8125,1.8125,0.54503,0.95231,0.19292,0.18899,0.18899,0.70708,1.0056
3,4,1,1341,0.42,0.204,-0.216,0.216,0.624,2,1,0,0,3,240.74,1.6501,-0.7584,-0.58313,-0.37793,0.37793,-0.85735,-1.3771,-1.2978,0.18899,0.18899,-1.7389,-0.55154
3,4,1,1274,2.04,1.5,-0.54,0.54,3.54,6,6,0,0,12,0,1.4164,1.9111,3.8446,-0.78998,0.78998,3.1052,0.95231,1.1867,0.18899,0.18899,1.4059,-1.9975
3,4,1,1240,0.156,0.216,0.06,0.06,0.372,4,5,0,0,9,110.61,1.2977,-1.1934,-0.54213,-0.026931,0.026931,-1.1998,-0.21239,0.68983,0.18899,0.18899,0.35765,-1.3331
3,4,1,585,1.512,0.156,-1.356,1.356,1.668,4,4,0,0,8,433,-0.98762,1.0411,-0.74712,-1.8277,1.8277,0.56133,-0.21239,0.19292,0.18899,0.18899,0.0082219,0.60324
3,4,1,621,0.564,0.492,-0.072,0.072,1.056,6,4,0,0,10,472.36,-0.86202,-0.52111,0.40081,-0.1948,0.1948,-0.27031,0.95231,0.19292,0.18899,0.18899,0.70708,0.83966
3,4,1,1256,0.732,0.564,-0.168,0.168,1.296,4,6,0,0,10,311.64,1.3536,-0.24427,0.64679,-0.31689,0.31689,0.055826,-0.21239,1.1867,0.18899,0.18899,0.70708,-0.12568
3,4,0,572,0.732,0.576,0.156,0.156,1.308,4,6,0,0,10,398.66,-1.033,-0.24427,0.68779,0.095156,0.095156,0.072133,-0.21239,1.1867,0.18899,0.18899,0.70708,0.39694
3,4,1,996,0.492,0.42,-0.072,0.072,0.912,4,6,0,0,10,357.31,0.4464,-0.63975,0.15483,-0.1948,0.1948,-0.46599,-0.21239,1.1867,0.18899,0.18899,0.70708,0.14862
3,4,1,686,0.192,0.156,-0.036,0.036,0.348,1,4,0,0,5,0,-0.63522,-1.1341,-0.74712,-0.14902,0.14902,-1.2324,-1.9594,0.19292,0.18899,0.18899,-1.0401,-1.9975
3,4,0,1087,0.288,0.192,0.096,0.096,0.48,1,1,0,0,2,245.42,0.76391,-0.97591,-0.62412,0.018852,0.018852,-1.053,-1.9594,-1.2978,0.18899,0.18899,-2.0884,-0.52342
3,4,0,1469,0.42,0.504,-0.084,0.084,0.924,6,6,0,0,12,85.463,2.0968,-0.7584,0.44181,-0.21006,0.21006,-0.44968,0.95231,1.1867,0.18899,0.18899,1.4059,-1.4842
3,4,0,750,1.5,0.204,1.296,1.296,1.704,6,1,0,0,7,473.77,-0.41192,1.0213,-0.58313,1.5449,1.5449,0.61025,0.95231,-1.2978,0.18899,0.18899,-0.34121,0.84813
3,4,0,782,0.288,0.156,0.132,0.132,0.444,1,4,0,0,5,359.22,-0.30027,-0.97591,-0.74712,0.064634,0.064634,-1.1019,-1.9594,0.19292,0.18899,0.18899,-1.0401,0.16007
3,4,1,1469,1.5,1.488,-0.012,0.012,2.988,6,5,-1,1,11,24.794,2.0968,1.0213,3.8036,-0.1185,0.1185,2.3551,0.95231,0.68983,-1.0467,1.0467,1.0565,-1.8486
3,4,0,979,0.42,0.192,0.228,0.228,0.612,2,1,0,0,3,261.85,0.38709,-0.7584,-0.62412,0.18672,0.18672,-0.87365,-1.3771,-1.2978,0.18899,0.18899,-1.7389,-0.42477
3,4,0,1331,0.204,0.504,-0.3,0.3,0.708,1,1,0,0,2,0,1.6153,-1.1143,0.44181,-0.48476,0.48476,-0.7432,-1.9594,-1.2978,0.18899,0.18899,-2.0884,-1.9975
3,4,1,1538,0.42,0.504,0.084,0.084,0.924,6,6,0,0,12,145.76,2.3375,-0.7584,0.44181,0.0035908,0.0035908,-0.44968,0.95231,1.1867,0.18899,0.18899,1.4059,-1.122
3,4,0,708,1.5,0.492,1.008,1.008,1.992,6,4,0,0,10,441.47,-0.55846,1.0213,0.40081,1.1787,1.1787,1.0016,0.95231,0.19292,0.18899,0.18899,0.70708,0.65409
3,4,0,1173,0.288,0.504,-0.216,0.216,0.792,1,1,0,0,2,127.92,1.064,-0.97591,0.44181,-0.37793,0.37793,-0.62905,-1.9594,-1.2978,0.18899,0.18899,-2.0884,-1.2291
3,4,1,747,1.512,0.42,-1.092,1.092,1.932,4,6,0,0,10,500,-0.42239,1.0411,0.15483,-1.492,1.492,0.92008,-0.21239,1.1867,0.18899,0.18899,0.70708,1.0056
3,4,1,1165,0.732,1.488,0.756,0.756,2.22,4,5,-1,1,9,466.12,1.0361,-0.24427,3.8036,0.8582,0.8582,1.3114,-0.21239,0.68983,-1.0467,1.0467,0.35765,0.80215
3,4,0,897,0.216,0.264,-0.048,0.048,0.48,5,6,0,0,11,90.847,0.10098,-1.0946,-0.37814,-0.16428,0.16428,-1.053,0.36996,1.1867,0.18899,0.18899,1.0565,-1.4518
3,4,1,582,1.5,0.192,-1.308,1.308,1.692,6,4,-2,2,10,487.91,-0.99809,1.0213,-0.62412,-1.7667,1.7667,0.59395,0.95231,0.19292,-2.2824,2.2824,0.70708,0.93305
3,4,0,1081,0.204,0.192,0.012,0.012,0.396,1,4,2,2,5,201.88,0.74298,-1.1143,-0.62412,-0.087975,0.087975,-1.1672,-1.9594,0.19292,2.6604,2.6604,-1.0401,-0.78493
3,4,1,720,1.512,0.576,-0.936,0.936,2.088,4,6,0,0,10,500,-0.51659,1.0411,0.68779,-1.2936,1.2936,1.1321,-0.21239,1.1867,0.18899,0.18899,0.70708,1.0056
3,4,1,692,2.04,0.288,-1.752,1.752,2.328,6,1,0,0,7,500,-0.61429,1.9111,-0.29615,-2.3313,2.3313,1.4582,0.95231,-1.2978,0.18899,0.18899,-0.34121,1.0056
3,4,0,1269,0.264,0.192,0.072,0.072,0.456,6,1,0,0,7,139.35,1.3989,-1.0155,-0.62412,-0.01167,0.01167,-1.0856,0.95231,-1.2978,0.18899,0.18899,-0.34121,-1.1605
3,4,0,761,2.04,0.504,1.536,1.536,2.544,6,6,0,0,12,500,-0.37354,1.9111,0.44181,1.8502,1.8502,1.7517,0.95231,1.1867,0.18899,0.18899,1.4059,1.0056
3,4,1,656,1.512,0.192,-1.32,1.32,1.704,4,1,0,0,5,500,-0.7399,1.0411,-0.62412,-1.7819,1.7819,0.61025,-0.21239,-1.2978,0.18899,0.18899,-1.0401,1.0056
3,4,0,762,1.512,0.576,0.936,0.936,2.088,4,6,0,0,10,500,-0.37005,1.0411,0.68779,1.0871,1.0871,1.1321,-0.21239,1.1867,0.18899,0.18899,0.70708,1.0056
3,4,1,1127,0.264,0.192,-0.072,0.072,0.456,6,1,0,0,7,193.81,0.90347,-1.0155,-0.62412,-0.1948,0.1948,-1.0856,0.95231,-1.2978,0.18899,0.18899,-0.34121,-0.83344
3,4,0,673,1.488,0.42,1.068,1.068,1.908,5,2,-1,1,7,451.76,-0.68058,1.0015,0.15483,1.255,1.255,0.88747,0.36996,-0.80091,-1.0467,1.0467,-0.34121,0.71588
3,4,0,687,1.488,0.288,1.2,1.2,1.776,5,1,-1,1,6,441.35,-0.63173,1.0015,-0.29615,1.4229,1.4229,0.70809,0.36996,-1.2978,-1.0467,1.0467,-0.69064,0.65337
3,4,0,647,0.732,0.504,0.228,0.228,1.236,4,1,0,0,5,468.94,-0.7713,-0.24427,0.44181,0.18672,0.18672,-0.025707,-0.21239,-1.2978,0.18899,0.18899,-1.0401,0.81908
3,4,0,543,1.488,0.264,1.224,1.224,1.752,5,6,-1,1,11,473.86,-1.1342,1.0015,-0.37814,1.4534,1.4534,0.67548,0.36996,1.1867,-1.0467,1.0467,1.0565,0.84863
3,4,0,1405,0.504,0.42,0.084,0.084,0.924,6,2,0,0,8,197.75,1.8734,-0.61998,0.15483,0.0035908,0.0035908,-0.44968,0.95231,-0.80091,0.18899,0.18899,0.0082219,-0.80977
3,4,0,604,0.732,0.204,0.528,0.528,0.936,4,1,0,0,5,500,-0.92133,-0.24427,-0.58313,0.56824,0.56824,-0.43337,-0.21239,-1.2978,0.18899,0.18899,-1.0401,1.0056
3,4,0,1116,0.504,0.192,0.312,0.312,0.696,1,1,0,0,2,136.72,0.86509,-0.61998,-0.62412,0.29355,0.29355,-0.75951,-1.9594,-1.2978,0.18899,0.18899,-2.0884,-1.1763
3,4,1,912,0.732,0.192,-0.54,0.54,0.924,4,4,-2,2,8,500,0.15332,-0.24427,-0.62412,-0.78998,0.78998,-0.44968,-0.21239,0.19292,-2.2824,2.2824,0.0082219,1.0056
3,4,0,896,0.156,0.192,-0.036,0.036,0.348,4,4,2,2,8,286.23,0.09749,-1.1934,-0.62412,-0.14902,0.14902,-1.2324,-0.21239,0.19292,2.6604,2.6604,0.0082219,-0.27829
3,4,1,939,0.504,0.192,-0.312,0.312,0.696,1,4,-2,2,5,145.6,0.24752,-0.61998,-0.62412,-0.50002,0.50002,-0.75951,-1.9594,0.19292,-2.2824,2.2824,-1.0401,-1.123
3,4,1,976,0.216,0.192,-0.024,0.024,0.408,5,4,-2,2,9,235.63,0.37662,-1.0946,-0.62412,-0.13376,0.13376,-1.1509,0.36996,0.19292,-2.2824,2.2824,0.35765,-0.58225
3,4,0,533,2.04,0.576,1.464,1.464,2.616,6,6,0,0,12,500,-1.1691,1.9111,0.68779,1.7586,1.7586,1.8496,0.95231,1.1867,0.18899,0.18899,1.4059,1.0056
3,4,0,552,2.04,0.42,1.62,1.62,2.46,6,2,0,0,8,500,-1.1028,1.9111,0.15483,1.957,1.957,1.6376,0.95231,-0.80091,0.18899,0.18899,0.0082219,1.0056
3,4,0,1310,0.504,0.576,-0.072,0.072,1.08,6,6,0,0,12,215.62,1.542,-0.61998,0.68779,-0.1948,0.1948,-0.23769,0.95231,1.1867,0.18899,0.18899,1.4059,-0.70241
3,4,1,666,0.564,0.576,0.012,0.012,1.14,6,6,0,0,12,500,-0.70501,-0.52111,0.68779,-0.087975,0.087975,-0.15616,0.95231,1.1867,0.18899,0.18899,1.4059,1.0056
3,4,0,1056,0.288,0.204,0.084,0.084,0.492,1,1,0,0,2,248.16,0.65575,-0.97591,-0.58313,0.0035908,0.0035908,-1.0367,-1.9594,-1.2978,0.18899,0.18899,-2.0884,-0.50697
3,4,0,723,0.576,0.192,0.384,0.384,0.768,6,4,2,2,10,296.91,-0.50613,-0.50133,-0.62412,0.38511,0.38511,-0.66167,0.95231,0.19292,2.6604,2.6604,0.70708,-0.21419
3,4,0,1017,0.492,0.216,0.276,0.276,0.708,4,5,0,0,9,379.07,0.51967,-0.63975,-0.54213,0.24777,0.24777,-0.7432,-0.21239,0.68983,0.18899,0.18899,0.35765,0.27932
3,4,1,791,0.192,0.192,0,0,0.384,1,4,-2,2,5,149.12,-0.26887,-1.1341,-0.62412,-0.10324,0.10324,-1.1835,-1.9594,0.19292,-2.2824,2.2824,-1.0401,-1.1018
3,4,0,546,0.564,0.504,0.06,0.06,1.068,6,6,0,0,12,500,-1.1237,-0.52111,0.44181,-0.026931,0.026931,-0.254,0.95231,1.1867,0.18899,0.18899,1.4059,1.0056
3,4,1,567,2.04,0.42,-1.62,1.62,2.46,6,2,0,0,8,500,-1.0504,1.9111,0.15483,-2.1635,2.1635,1.6376,0.95231,-0.80091,0.18899,0.18899,0.0082219,1.0056
3,4,0,579,2.04,0.192,1.848,1.848,2.232,6,1,0,0,7,500,-1.0086,1.9111,-0.62412,2.2469,2.2469,1.3277,0.95231,-1.2978,0.18899,0.18899,-0.34121,1.0056
3,4,1,915,1.512,0.42,-1.092,1.092,1.932,4,2,0,0,6,462.06,0.16378,1.0411,0.15483,-1.492,1.492,0.92008,-0.21239,-0.80091,0.18899,0.18899,-0.69064,0.77775
3,4,1,876,0.732,0.288,-0.444,0.444,1.02,4,1,0,0,5,500,0.027708,-0.24427,-0.29615,-0.66789,0.66789,-0.31923,-0.21239,-1.2978,0.18899,0.18899,-1.0401,1.0056
3,4,1,732,0.732,0.264,-0.468,0.468,0.996,4,6,0,0,10,500,-0.47472,-0.24427,-0.37814,-0.69841,0.69841,-0.35184,-0.21239,1.1867,0.18899,0.18899,0.70708,1.0056
3,4,0,610,1.488,0.564,0.924,0.924,2.052,5,6,-1,1,11,0,-0.9004,1.0015,0.64679,1.0719,1.0719,1.0831,0.36996,1.1867,-1.0467,1.0467,1.0565,-1.9975
3,4,0,482,1.488,0.42,1.068,1.068,1.908,5,6,-1,1,11,434,-1.347,1.0015,0.15483,1.255,1.255,0.88747,0.36996,1.1867,-1.0467,1.0467,1.0565,0.60923
3,4,0,601,1.488,0.156,1.332,1.332,1.644,5,4,-1,1,9,446.35,-0.9318,1.0015,-0.74712,1.5907,1.5907,0.52872,0.36996,0.19292,-1.0467,1.0467,0.35765,0.6834
3,4,1,692,0.492,0.156,-0.336,0.336,0.648,4,4,0,0,8,99.682,-0.61429,-0.63975,-0.74712,-0.53054,0.53054,-0.82473,-0.21239,0.19292,0.18899,0.18899,0.0082219,-1.3988
3,4,1,1227,0.42,0.156,-0.264,0.264,0.576,2,4,0,0,6,62.559,1.2524,-0.7584,-0.74712,-0.43898,0.43898,-0.92257,-1.3771,0.19292,0.18899,0.18899,-0.69064,-1.6217
3,4,0,1042,0.492,0.192,0.3,0.3,0.684,4,1,0,0,5,452.63,0.6069,-0.63975,-0.62412,0.27829,0.27829,-0.77581,-0.21239,-1.2978,0.18899,0.18899,-1.0401,0.72112
3,4,0,709,1.512,0.192,1.32,1.32,1.704,4,4,2,2,8,500,-0.55497,1.0411,-0.62412,1.5755,1.5755,0.61025,-0.21239,0.19292,2.6604,2.6604,0.0082219,1.0056
3,4,1,576,2.04,0.192,-1.848,1.848,2.232,6,1,0,0,7,437.17,-1.019,1.9111,-0.62412,-2.4534,2.4534,1.3277,0.95231,-1.2978,0.18899,0.18899,-0.34121,0.62825
3,4,0,555,1.512,0.42,1.092,1.092,1.932,4,2,0,0,6,448.82,-1.0923,1.0411,0.15483,1.2855,1.2855,0.92008,-0.21239,-0.80091,0.18899,0.18899,-0.69064,0.69822
3,4,1,784,0.732,0.492,-0.24,0.24,1.224,4,4,0,0,8,431.8,-0.29329,-0.24427,0.40081,-0.40845,0.40845,-0.042014,-0.21239,0.19292,0.18899,0.18899,0.0082219,0.596
3,4,1,1120,0.504,0.204,-0.3,0.3,0.708,6,1,0,0,7,330.52,0.87905,-0.61998,-0.58313,-0.48476,0.48476,-0.7432,0.95231,-1.2978,0.18899,0.18899,-0.34121,-0.012298
3,4,0,700,1.512,0.492,1.02,1.02,2.004,4,4,0,0,8,263.16,-0.58638,1.0411,0.40081,1.1939,1.1939,1.0179,-0.21239,0.19292,0.18899,0.18899,0.0082219,-0.41687
4,1,0,1074,0.06,0.24,-0.18,0.18,0.3,5,6,0,0,11,261.98,-0.26659,-1.4794,-0.12024,-0.93737,0.93737,-1.0942,-0.12958,1.2431,-0.065161,0.065161,0.71057,0.034469
4,1,1,1586,0.144,0.24,0.096,0.096,0.384,5,6,0,0,11,55.762,1.4156,-1.0064,-0.12024,0.36324,0.36324,-0.76654,-0.12958,1.2431,-0.065161,0.065161,0.71057,-1.4099
4,1,0,1113,0.492,0.228,0.264,0.264,0.72,6,5,0,0,11,372.87,-0.13846,0.95313,-0.20135,1.1549,1.1549,0.54407,0.71769,0.53866,-0.065161,0.065161,0.71057,0.81121
4,1,0,1402,0.612,0.396,0.216,0.216,1.008,5,6,0,0,11,177.26,0.81107,1.6288,0.93423,0.92872,0.92872,1.6674,-0.12958,1.2431,-0.065161,0.065161,0.71057,-0.55887
4,1,1,1667,0.396,0.096,-0.3,0.3,0.492,6,5,0,0,11,65.051,1.6817,0.41257,-1.0936,-1.5029,1.5029,-0.34527,0.71769,0.53866,-0.065161,0.065161,0.71057,-1.3448
4,1,0,1195,0.24,0.228,0.012,0.012,0.468,6,5,0,0,11,311.08,0.13096,-0.46584,-0.20135,-0.032598,0.032598,-0.43889,0.71769,0.53866,-0.065161,0.065161,0.71057,0.37842
4,1,0,1116,0.612,0.096,0.516,0.516,0.708,6,5,0,0,11,364.65,-0.1286,1.6288,-1.0936,2.3424,2.3424,0.49726,0.71769,0.53866,-0.065161,0.065161,0.71057,0.75365
4,1,1,1856,0.612,0.36,-0.252,0.252,0.972,6,4,0,0,10,24.649,2.3027,1.6288,0.69089,-1.2767,1.2767,1.527,0.71769,-0.16574,-0.065161,0.065161,0.2697,-1.6278
4,1,0,1247,0.492,0.36,0.132,0.132,0.852,6,4,0,0,10,479.28,0.30181,0.95313,0.69089,0.53289,0.53289,1.0589,0.71769,-0.16574,-0.065161,0.065161,0.2697,1.5565
4,1,0,1360,0.288,0.012,0.276,0.276,0.3,5,3,0,0,8,211.82,0.67308,-0.19556,-1.6614,1.2115,1.2115,-1.0942,-0.12958,-0.87014,-0.065161,0.065161,-0.61202,-0.3168
4,1,1,1556,0.492,0.612,0.12,0.12,1.104,6,6,0,0,12,179.18,1.317,0.95313,2.3943,0.47634,0.47634,2.0419,0.71769,1.2431,-0.065161,0.065161,1.1514,-0.54546
4,1,1,1023,0.168,0.36,0.192,0.192,0.528,6,4,0,0,10,426.27,-0.43416,-0.87126,0.69089,0.81563,0.81563,-0.20485,0.71769,-0.16574,-0.065161,0.065161,0.2697,1.1852
4,1,1,920,0.144,0.012,-0.132,0.132,0.156,5,3,0,0,8,471.11,-0.77257,-1.0064,-1.6614,-0.71118,0.71118,-1.6559,-0.12958,-0.87014,-0.065161,0.065161,-0.61202,1.4993
4,1,1,1057,0.444,0.012,-0.432,0.432,0.456,6,3,0,0,9,395.4,-0.32245,0.68285,-1.6614,-2.1249,2.1249,-0.48569,0.71769,-0.87014,-0.065161,0.065161,-0.17116,0.96899
4,1,1,1609,0.612,0.396,-0.216,0.216,1.008,5,6,0,0,11,185.24,1.4912,1.6288,0.93423,-1.107,1.107,1.6674,-0.12958,1.2431,-0.065161,0.065161,0.71057,-0.50302
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7953,-1.8172,-1.7425,-0.089147,0.089147,-2.2644,-4.366,-2.9833,-0.065161,0.065161,-4.1389,-1.8005
4,1,0,1045,0.444,0.288,0.156,0.156,0.732,6,4,0,0,10,84.692,-0.36188,0.68285,0.20421,0.64598,0.64598,0.59087,0.71769,-0.16574,-0.065161,0.065161,0.2697,-1.2073
4,1,1,993,0.168,0.288,0.12,0.12,0.456,6,4,0,0,10,393.63,-0.53273,-0.87126,0.20421,0.47634,0.47634,-0.48569,0.71769,-0.16574,-0.065161,0.065161,0.2697,0.95662
4,1,0,1271,0.288,0.012,0.276,0.276,0.3,3,3,-1,1,6,309.52,0.38066,-0.19556,-1.6614,1.2115,1.2115,-1.0942,-1.8241,-0.87014,-1.4498,1.4498,-1.4937,0.36751
4,1,0,1519,0.36,0.24,0.12,0.12,0.6,4,6,0,0,10,51.249,1.1955,0.20986,-0.12024,0.47634,0.47634,0.075993,-0.97686,1.2431,-0.065161,0.065161,0.2697,-1.4415
4,1,1,1040,0.492,0.444,-0.048,0.048,0.936,6,6,0,0,12,156.92,-0.3783,0.95313,1.2587,-0.31534,0.31534,1.3866,0.71769,1.2431,-0.065161,0.065161,1.1514,-0.70136
4,1,1,1222,0.444,0.288,-0.156,0.156,0.732,6,3,-1,1,9,248.73,0.21967,0.68285,0.20421,-0.82428,0.82428,0.59087,0.71769,-0.87014,-1.4498,1.4498,-0.17116,-0.05832
4,1,0,1699,0.288,0.228,0.06,0.06,0.516,5,5,0,0,10,0,1.7869,-0.19556,-0.20135,0.19359,0.19359,-0.25166,-0.12958,0.53866,-0.065161,0.065161,0.2697,-1.8005
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7953,-1.8172,-1.7425,-0.089147,0.089147,-2.2644,-4.366,-2.9833,-0.065161,0.065161,-4.1389,-1.8005
4,1,1,900,0.288,0.612,0.324,0.324,0.9,4,6,0,0,10,120.59,-0.83828,-0.19556,2.3943,1.4377,1.4377,1.2462,-0.97686,1.2431,-0.065161,0.065161,0.2697,-0.95584
