,Participant,Session,Choice,RT,ChosenValue,UnchosenValue,DiffValue,AbsDiffValue,TotalValue,ChosenFam,UnchosenFam,DiffFam,AbsDiffFam,TotalFam,Confidence,zRT,zChosenValue,zUnchosenValue,zDiffValue,zAbsDiffValue,zTotalValue,zChosenFam,zUnchosenFam,zDiffFam,zAbsDiffFam,zTotalFam,zConfidence,RVal,LVal,RFam,LFam,zRVal,zLVal,zRFam,zLFam,ConfSplit
5850,25,1,1,602,2.496,1.7280000000000002,-0.768,0.768,4.224,6,2,0,0,8,500.0,-1.4515,1.3174,0.65322,-1.0079,1.0079,1.2055,0.55175,-1.1833,0.072072,0.072072,-0.47103999999999996,1.2495,2.496,1.7280000000000002,6,2,1.5920974095722176,0.2627588721381539,0.7965201649360034,-1.3650698849091285,1.0
5851,25,1,0,1389,1.8,0.9359999999999999,0.8640000000000001,0.8640000000000001,2.736,5,6,0,0,11,180.14,0.86366,-0.013771,-0.97115,1.3502,1.3502,-0.57528,-0.07356599999999999,1.0643,0.072072,0.072072,0.68391,-1.2739,0.9359999999999999,1.8,6,5,-1.0956539273421504,0.38606876382479466,0.7965201649360034,0.25208607630726076,0.0
5852,25,1,0,928,1.68,1.9680000000000002,-0.28800000000000003,0.28800000000000003,3.648,6,6,0,0,12,363.78,-0.49248000000000003,-0.24329,1.1455,-0.31436,0.31436,0.51615,0.55175,1.0643,0.072072,0.072072,1.0689,0.17486,1.9680000000000002,1.68,6,6,0.6823969570781242,0.1805522776803928,0.7965201649360034,0.7911380633793905,0.0
5853,25,1,1,690,1.68,1.824,0.14400000000000002,0.14400000000000002,3.5039999999999996,6,6,0,0,12,398.56,-1.1926,-0.24329,0.85011,0.30987,0.30987,0.34381999999999996,0.55175,1.0643,0.072072,0.072072,1.0689,0.44924,1.68,1.824,6,6,0.18619671026316356,0.42717206105367506,0.7965201649360034,0.7911380633793905,1.0
5854,25,1,1,686,1.9680000000000002,0.9359999999999999,-1.032,1.032,2.904,6,6,0,0,12,404.43,-1.2044,0.30756,-0.97115,-1.3894,1.3894,-0.37423,0.55175,1.0643,0.072072,0.072072,1.0689,0.49555,1.9680000000000002,0.9359999999999999,6,6,0.6823969570781242,-1.0936499364148977,0.7965201649360034,0.7911380633793905,1.0
5855,25,1,1,1309,1.848,1.392,-0.456,0.456,3.24,3,2,0,0,5,401.17,0.62832,0.078037,-0.035904000000000005,-0.55711,0.55711,0.027877,-1.3242,-1.1833,0.072072,0.072072,-1.626,0.46981000000000006,1.848,1.392,3,2,0.4756468542385573,-0.3126872890661713,-0.821907261826394,-1.3650698849091285,1.0
5856,25,1,1,701,1.8719999999999999,0.7440000000000001,-1.128,1.128,2.616,6,2,0,0,8,445.07,-1.1603,0.12394000000000001,-1.3649,-1.5281,1.5281,-0.7188899999999999,0.55175,-1.1833,0.072072,0.072072,-0.47103999999999996,0.81612,1.8719999999999999,0.7440000000000001,6,2,0.5169968748064703,-1.42247631424594,0.7965201649360034,-1.3650698849091285,1.0
5857,25,1,0,1465,2.376,1.8719999999999999,0.504,0.504,4.248,6,6,0,0,12,338.44,1.0872,1.0879,0.9485600000000001,0.83006,0.83006,1.2342,0.55175,1.0643,0.072072,0.072072,1.0689,-0.025071,1.8719999999999999,2.376,6,6,0.5169968748064703,1.3725478973179226,0.7965201649360034,0.7911380633793905,0.0
5858,25,1,0,1073,1.7280000000000002,1.284,0.444,0.444,3.012,2,6,0,0,8,182.18,-0.065929,-0.15148,-0.25740999999999997,0.74336,0.74336,-0.24498000000000003,-1.9495,1.0643,0.072072,0.072072,-0.47103999999999996,-1.2578,1.284,1.7280000000000002,6,2,-0.4960786291074066,0.2627588721381539,0.7965201649360034,-1.3650698849091285,0.0
5859,25,1,0,798,2.364,0.996,1.368,1.368,3.36,6,5,1,1,11,405.61,-0.8749100000000001,1.065,-0.84809,2.0785,2.0785,0.17149,0.55175,0.50241,1.6036,1.6036,0.68391,0.50481,0.996,2.364,5,6,-0.9922788759223669,1.3519962487034825,0.2570443560152043,0.7911380633793905,1.0
5860,25,1,1,778,2.496,2.376,-0.12,0.12,4.872,6,6,0,0,12,500.0,-0.93374,1.3174,1.9822,-0.071602,0.071602,1.9809999999999999,0.55175,1.0643,0.072072,0.072072,1.0689,1.2495,2.496,2.376,6,6,1.5920974095722176,1.3725478973179226,0.7965201649360034,0.7911380633793905,1.0
5861,25,1,1,1676,1.8719999999999999,2.004,0.132,0.132,3.8760000000000003,6,4,0,0,10,182.1,1.7079,0.12394000000000001,1.2193,0.29253,0.29253,0.789,0.55175,-0.059495000000000006,0.072072,0.072072,0.29893000000000003,-1.2585,1.8719999999999999,2.004,6,4,0.5169968748064703,0.7354467902702775,0.7965201649360034,-0.286965910764869,0.0
5862,25,2,0,1001,1.8,1.7280000000000002,0.07200000000000001,0.07200000000000001,3.528,5,2,0,0,7,322.56,0.44166000000000005,-0.1069,0.77136,0.077158,0.077158,0.3712,-0.11605,-0.9807,-0.10554000000000001,0.10554000000000001,-0.73,0.23993,1.7280000000000002,1.8,2,5,0.2688967513989907,0.38606876382479466,-1.361383070747193,0.25208607630726076,0.0
5863,25,2,0,640,2.496,1.392,1.104,1.104,3.888,6,2,0,0,8,484.82,-0.76579,1.0775,0.09393,1.3006,1.3006,0.7891100000000001,0.50048,-0.9807,-0.10554000000000001,0.10554000000000001,-0.38140999999999997,1.2472,1.392,2.496,2,6,-0.3100035365517967,1.5780643834623245,-1.361383070747193,0.7911380633793905,1.0
5864,25,2,1,1334,1.284,2.004,0.72,0.72,3.2880000000000003,6,4,0,0,10,319.34,1.5555,-0.9849700000000001,1.3278,0.84539,0.84539,0.09259500000000001,0.50048,0.04843,-0.10554000000000001,0.10554000000000001,0.31579,0.21993000000000001,1.284,2.004,6,4,-0.4960786291074066,0.7354467902702775,0.7965201649360034,-0.286965910764869,0.0
5865,25,2,0,1493,1.62,1.392,0.228,0.228,3.012,6,2,0,0,8,352.77,2.0873,-0.41321,0.09393,0.2621,0.2621,-0.2278,0.50048,-0.9807,-0.10554000000000001,0.10554000000000001,-0.38140999999999997,0.42745,1.392,1.62,2,6,-0.3100035365517967,0.07779403460819224,-1.361383070747193,0.7911380633793905,0.0
5866,25,2,1,834,2.376,1.392,-0.9840000000000001,0.9840000000000001,3.7680000000000002,6,2,0,0,8,471.32,-0.11690999999999999,0.87326,0.09393,-1.1748,1.1748,0.64981,0.50048,-0.9807,-0.10554000000000001,0.10554000000000001,-0.38140999999999997,1.1634,2.376,1.392,6,2,1.3853473067326507,-0.3126872890661713,0.7965201649360034,-1.3650698849091285,1.0
5867,25,2,0,637,2.496,1.8,0.696,0.696,4.296,6,5,0,0,11,428.91,-0.77582,1.0775,0.91653,0.81694,0.81694,1.2627,0.50048,0.563,-0.10554000000000001,0.10554000000000001,0.66438,0.90012,1.8,2.496,5,6,0.3929468131027305,1.5780643834623245,0.2570443560152043,0.7911380633793905,1.0
5868,25,2,0,592,2.496,1.62,0.8759999999999999,0.8759999999999999,4.1160000000000005,6,6,0,0,12,438.65,-0.9263299999999999,1.0775,0.55362,1.0303,1.0303,1.0538,0.50048,1.0776,-0.10554000000000001,0.10554000000000001,1.013,0.9606100000000001,1.62,2.496,6,6,0.08282165884338048,1.5780643834623245,0.7965201649360034,0.7911380633793905,1.0
5869,25,2,0,962,2.376,0.888,1.4880000000000002,1.4880000000000002,3.264,6,4,0,0,10,471.03,0.31122,0.87326,-0.92222,1.7559,1.7559,0.064735,0.50048,0.04843,-0.10554000000000001,0.10554000000000001,0.31579,1.1616,0.888,2.376,4,6,-1.178353968477977,1.3725478973179226,-0.2824314529055948,0.7911380633793905,1.0
5870,25,2,1,975,1.8719999999999999,0.9359999999999999,-0.9359999999999999,0.9359999999999999,2.8080000000000003,6,6,0,0,12,402.02,0.3547,0.015615,-0.82545,-1.1179,1.1179,-0.46462,0.50048,1.0776,-0.10554000000000001,0.10554000000000001,1.013,0.7332,1.8719999999999999,0.9359999999999999,6,6,0.5169968748064703,-1.0936499364148977,0.7965201649360034,0.7911380633793905,1.0
5871,25,2,0,672,2.496,0.888,1.608,1.608,3.384,6,4,0,0,10,432.23,-0.65876,1.0775,-0.92222,1.8982,1.8982,0.20404,0.50048,0.04843,-0.10554000000000001,0.10554000000000001,0.31579,0.92075,0.888,2.496,4,6,-1.178353968477977,1.5780643834623245,-0.2824314529055948,0.7911380633793905,1.0
5872,25,2,1,979,1.8,0.888,-0.912,0.912,2.688,5,4,0,0,9,325.78,0.36808,-0.1069,-0.92222,-1.0894,1.0894,-0.60392,-0.11605,0.04843,-0.10554000000000001,0.10554000000000001,-0.032809,0.25992,1.8,0.888,5,4,0.3929468131027305,-1.1758565308726583,0.2570443560152043,-0.286965910764869,0.0
5873,25,2,1,1209,1.62,2.004,0.384,0.384,3.6239999999999997,6,4,0,0,10,54.0,1.1374,-0.41321,1.3278,0.44705,0.44705,0.48263999999999996,0.50048,0.04843,-0.10554000000000001,0.10554000000000001,0.31579,-1.4272,1.62,2.004,6,4,0.08282165884338048,0.7354467902702775,0.7965201649360034,-0.286965910764869,0.0
