,parcode,rt,choice,trial,item_left,item_right
3228,32,2933,1,108,-0.09997142850931343,-0.7099665855152925
3229,32,2473,1,109,-1.3199617425212706,1.4250164640056324
3230,32,2796,-1,110,-1.7266251805252562,-1.7266251805252568
3231,32,3799,1,111,-0.40496900701230276,-0.4049690070123032
3232,32,3273,-1,112,-0.709966585515292,0.20502614999367522
3233,32,2381,1,113,0.5100237284966652,0.5100237284966648
3234,32,3845,1,114,1.4250164640056329,-0.7099665855152925
3235,32,1517,1,115,1.730014042508622,-0.7099665855152925
3236,32,4989,-1,116,-0.709966585515292,-0.4049690070123032
3237,32,1742,-1,117,-0.09997142850931343,-0.4049690070123032
3238,32,17190,1,118,-0.40496900701230276,-0.4049690070123032
3239,32,2007,1,119,-0.40496900701230276,1.4250164640056324
3240,34,4101,-1,0,0.43341900988810605,-0.37252542998647026
3241,34,1766,-1,1,-0.6949032059363012,1.5080115963875418
3242,34,1519,-1,2,0.43341900988810605,1.5080115963875418
3243,34,1537,1,3,-0.6949032059363012,-0.694903205936301
3244,34,2095,1,4,1.0781745617877674,-0.694903205936301
3245,34,1470,-1,5,-1.7157661631107648,-0.5337143179613855
3246,34,1394,1,6,-0.21133654201155525,-0.694903205936301
3247,34,1287,1,7,0.43341900988810605,-0.694903205936301
3248,34,2019,-1,8,-0.21133654201155525,1.4005523377375981
3249,34,1489,1,9,1.5080115963875416,-0.694903205936301
3250,34,1580,1,10,-0.05014765403663981,-1.7157661631107646
3251,34,2929,1,11,1.5080115963875416,1.5080115963875418
3252,34,2271,1,12,1.5080115963875416,-0.694903205936301
3253,34,1267,-1,13,0.27223012191319085,0.4334190098881064
3254,34,1697,-1,14,-1.178469869861047,-0.694903205936301
3255,34,2221,1,15,1.400552337737598,1.0781745617877678
3256,34,2517,-1,16,-0.6949032059363012,1.5080115963875418
3257,34,2198,1,17,1.5080115963875416,-0.694903205936301
3258,34,1366,1,18,-0.8560920939112163,1.4005523377375981
3259,34,1169,-1,19,-1.5008476458108777,0.4334190098881064
3260,34,1402,1,20,0.43341900988810605,-1.7157661631107646
3261,34,1264,-1,21,-1.7157661631107648,-0.694903205936301
3262,34,1502,1,22,0.5946078978630213,0.4334190098881064
3263,34,2874,1,23,-0.5337143179613857,1.5080115963875418
3264,34,1981,-1,24,-0.05014765403663981,1.0781745617877678
3265,34,2145,1,25,-0.3725254299864705,-0.694903205936301
3266,34,1801,-1,26,-1.0172809818861317,-0.05014765403663957
3267,34,1540,-1,27,-1.7157661631107648,-1.7157661631107646
3268,34,3002,-1,28,-0.6949032059363012,-0.694903205936301
3269,34,1658,-1,29,-1.7157661631107648,1.5080115963875418
3270,34,1838,1,30,-0.05014765403663981,-0.694903205936301
3271,34,1426,-1,31,-1.5008476458108777,-0.8560920939112162
3272,34,628,-1,32,0.43341900988810605,-0.05014765403663957
3273,34,3859,-1,33,-0.05014765403663981,-1.178469869861047
3274,34,1574,1,34,1.5080115963875416,1.5080115963875418
3275,34,2088,-1,35,-0.6949032059363012,1.5080115963875418
3276,34,1802,-1,36,-1.0172809818861317,-0.21133654201155505
3277,34,1819,-1,37,-0.6949032059363012,1.239363449762683
3278,34,2086,1,38,0.9169856738128522,0.4334190098881064
3279,34,2086,1,39,1.2393634497626826,1.4005523377375981
3280,34,1965,1,40,1.5080115963875416,-0.694903205936301
3281,34,1525,1,41,-0.6949032059363012,-0.694903205936301
3282,34,1904,-1,42,0.43341900988810605,0.2722301219131911
3283,34,1477,-1,43,1.0781745617877674,1.4005523377375981
3284,34,1766,-1,44,-0.6949032059363012,1.5080115963875418
3285,34,2567,-1,45,-0.6949032059363012,0.4334190098881064
3286,34,1852,-1,46,0.27223012191319085,1.5080115963875418
3287,34,1661,1,47,-0.05014765403663981,-1.0172809818861315
3288,34,3661,1,48,1.5080115963875416,1.5080115963875418
3289,34,1965,-1,49,-0.6949032059363012,1.239363449762683
3290,34,1367,1,50,1.5080115963875416,-1.7157661631107646
3291,34,2547,-1,51,-0.6949032059363012,0.4334190098881064
3292,34,1945,-1,52,-0.6949032059363012,1.5080115963875418
3293,34,5049,1,53,1.5080115963875416,-0.694903205936301
3294,34,1410,1,54,-0.8560920939112163,-0.694903205936301
3295,34,2048,-1,55,-0.6949032059363012,-1.178469869861047
3296,34,3405,-1,56,-0.6949032059363012,-0.694903205936301
3297,34,1957,1,57,-0.3725254299864705,0.4334190098881064
3298,34,1332,-1,58,0.27223012191319085,-0.21133654201155505
3299,34,1868,-1,59,-1.7157661631107648,0.5946078978630216
3300,34,1324,1,60,0.9169856738128522,-0.8560920939112162
3301,34,4716,-1,61,-0.6949032059363012,1.0781745617877678
3302,34,1225,1,62,-0.05014765403663981,0.4334190098881064
3303,34,1674,-1,63,-1.7157661631107648,0.4334190098881064
3304,34,2678,-1,64,-0.6949032059363012,-0.694903205936301
3305,34,2060,1,65,-0.21133654201155525,-1.0172809818861315
3306,34,1818,-1,66,-0.05014765403663981,1.5080115963875418
3307,34,1707,1,67,-0.6949032059363012,-0.37252542998647026
3308,34,2411,-1,68,0.43341900988810605,1.239363449762683
3309,34,1403,-1,69,0.43341900988810605,-0.05014765403663957
3310,34,4120,-1,70,1.5080115963875416,1.5080115963875418
3311,34,2113,-1,71,0.43341900988810605,-1.178469869861047
3312,34,1632,1,72,1.400552337737598,-0.21133654201155505
3313,34,1264,1,73,-0.6949032059363012,0.2722301219131911
3314,34,1891,1,74,-1.7157661631107648,-1.7157661631107646
3315,34,1335,1,75,1.5080115963875416,0.4334190098881064
