Part,Trial,1stFixation,1stFixationTime,LastFixation,LastFixationTime,firstFixValue,firstFixFam,lastFixValue,lastFixFam,fixatNum,middleFixNum,mostPopularFix,numMostPopularFix,mostPopularFixMed,numMostPopularFixMed,middleFixTime,middleFixTimeAvg,TotalTime
7,7,2,143,1,91,1.1,5.0,1.55,0.08,19,17,1,12,1.0,11.0,4274,251.41176470588235,4508
7,8,2,169,2,103,1.55,1.33,1.55,1.33,13,11,2,9,2.0,8.0,3028,275.27272727272725,3300
7,9,2,156,2,117,1.1,5.0,1.1,5.0,9,7,2,5,2.0,4.0,1628,232.57142857142858,1901
7,10,2,155,2,447,1.1,5.0,1.1,5.0,13,11,1,6,1.0,6.0,2196,199.63636363636363,2798
7,11,2,153,2,140,0.95,3.58,0.95,3.58,22,20,2,16,2.0,15.0,6170,308.5,6463
7,12,2,150,2,41,2.3,3.83,2.3,3.83,10,8,2,6,2.0,5.0,2232,279.0,2423
7,13,2,163,1,94,2.0,0.83,2.45,5.0,15,13,1,8,1.0,7.0,3738,287.53846153846155,3995
7,14,2,149,2,343,1.1,0.58,1.1,0.58,16,14,2,12,2.0,11.0,3680,262.85714285714283,4172
7,15,2,176,1,66,0.65,0.83,1.1,4.33,13,11,1,6,2.0,6.0,2404,218.54545454545453,2646
7,16,2,154,2,234,0.5,4.08,0.5,4.08,14,12,1,6,1.0,6.0,3360,280.0,3748
7,17,2,179,1,240,1.4,3.33,0.95,5.0,15,13,2,8,2.0,8.0,3552,273.2307692307692,3971
7,18,2,165,1,56,0.5,2.58,1.25,4.08,17,15,2,9,2.0,9.0,4570,304.6666666666667,4791
7,19,2,164,2,198,1.85,3.58,1.85,3.58,26,24,1,12,1.0,12.0,6460,269.1666666666667,6822
7,20,2,169,2,355,1.1,3.58,1.1,3.58,31,29,2,19,2.0,18.0,6914,238.41379310344828,7438
7,21,2,146,1,368,1.25,4.08,2.0,0.33,19,17,2,9,2.0,9.0,4304,253.1764705882353,4818
7,22,2,174,1,242,0.35,2.58,2.0,1.58,11,9,2,5,2.0,5.0,2110,234.44444444444446,2526
7,23,2,163,1,369,1.4,3.33,2.0,4.83,18,16,2,8,2.0,8.0,4234,264.625,4766
7,24,2,177,2,147,1.1,5.0,1.1,5.0,9,7,2,5,2.0,4.0,1684,240.57142857142858,2008
7,25,2,151,2,50,2.45,3.83,2.45,3.83,12,10,2,7,2.0,6.0,2388,238.8,2589
7,26,2,150,2,190,2.45,3.75,2.45,3.75,12,10,2,8,2.0,7.0,2332,233.2,2672
7,27,2,152,2,298,1.1,1.58,1.1,1.58,16,14,2,12,2.0,11.0,3058,218.42857142857142,3508
7,28,2,181,1,385,1.1,3.58,1.4,5.0,13,11,2,9,2.0,9.0,2178,198.0,2744
7,29,2,175,1,339,1.25,4.58,1.1,2.33,28,26,1,15,1.0,14.0,6210,238.84615384615384,6724
7,30,2,142,2,388,0.95,0.08,0.95,0.08,16,14,2,11,2.0,10.0,3676,262.57142857142856,4206
7,31,2,448,2,330,0.95,4.83,0.95,4.83,11,9,2,7,2.0,6.0,2595,288.3333333333333,3373
7,32,0,246,1,346,,,0.95,5.0,9,7,1,4,1.0,3.0,1871,267.2857142857143,2463
7,33,2,174,2,242,0.95,3.83,0.95,3.83,14,12,2,7,1.0,6.0,3090,257.5,3506
7,34,2,167,2,211,2.45,3.83,2.45,3.83,10,8,2,6,2.0,5.0,1786,223.25,2164
7,35,1,177,1,305,0.95,5.0,0.95,5.0,9,7,1,5,1.0,4.0,1766,252.28571428571428,2248
7,36,2,226,2,228,1.1,5.0,1.1,5.0,7,5,2,4,2.0,3.0,1036,207.2,1490
7,37,2,408,2,448,1.25,5.0,1.25,5.0,7,5,2,4,2.0,3.0,1274,254.8,2130
7,38,2,147,1,358,1.1,0.08,1.1,5.0,6,4,2,3,2.0,3.0,748,187.0,1253
7,39,2,156,2,149,1.1,3.58,1.1,3.58,18,16,2,12,2.0,11.0,3686,230.375,3991
7,40,2,160,1,438,0.95,5.0,1.1,3.58,7,5,1,3,2.0,3.0,1238,247.6,1836
7,41,0,214,1,270,,,0.5,2.58,18,16,1,12,1.0,11.0,4374,273.375,4858
7,42,2,217,1,332,1.1,5.0,1.55,3.83,10,8,1,7,1.0,6.0,1612,201.5,2161
7,43,2,157,2,99,0.35,0.08,0.35,0.08,11,9,2,7,2.0,6.0,2862,318.0,3118
7,44,2,170,1,49,0.5,4.08,0.35,0.08,17,15,1,8,1.0,7.0,3510,234.0,3729
7,45,2,169,1,227,2.45,3.83,1.1,5.0,17,15,2,8,2.0,8.0,4402,293.46666666666664,4798
7,46,2,153,2,53,1.1,3.58,1.1,3.58,12,10,2,8,2.0,7.0,2168,216.8,2374
7,47,2,151,1,103,0.95,3.83,1.1,0.08,8,6,1,4,1.0,3.0,1428,238.0,1682
7,48,2,160,2,568,1.1,0.08,1.1,0.08,8,6,2,5,2.0,4.0,1348,224.66666666666666,2076
7,49,2,150,2,388,0.5,2.58,0.5,2.58,12,10,2,7,2.0,6.0,2190,219.0,2728
7,50,2,188,1,187,1.1,3.58,0.95,3.58,15,13,1,7,2.0,7.0,3632,279.38461538461536,4007
7,51,2,163,1,139,1.1,5.0,0.95,0.83,8,6,1,5,1.0,4.0,1196,199.33333333333334,1498
7,52,2,149,1,132,1.1,5.0,1.25,4.58,6,4,1,3,1.0,2.0,896,224.0,1177
7,53,2,171,2,162,0.95,5.0,0.95,5.0,8,6,2,5,2.0,4.0,1310,218.33333333333334,1643
7,54,2,153,2,82,1.1,5.0,1.1,5.0,14,12,2,7,1.0,6.0,3886,323.8333333333333,4121
7,55,2,160,1,602,0.95,4.83,2.0,4.83,10,8,1,6,1.0,5.0,2470,308.75,3232
7,56,2,147,2,205,1.1,5.0,1.1,5.0,7,5,2,4,2.0,3.0,1372,274.4,1724
7,57,2,163,2,308,0.35,2.58,0.35,2.58,14,12,2,8,2.0,7.0,2694,224.5,3165
7,58,2,166,1,93,2.45,3.83,0.5,0.33,15,13,1,8,1.0,7.0,3246,249.69230769230768,3505
7,59,2,151,1,84,1.1,5.0,0.95,5.0,12,10,1,6,1.0,5.0,3098,309.8,3333
7,60,2,167,1,195,1.85,3.58,1.55,1.33,12,10,2,6,2.0,6.0,2642,264.2,3004
7,61,1,236,2,290,1.1,4.33,0.65,0.83,14,12,2,7,1.0,6.0,4075,339.5833333333333,4601
7,62,2,184,2,532,1.4,3.33,1.4,3.33,15,13,2,7,1.0,6.0,3530,271.53846153846155,4246
7,63,2,172,1,37,0.95,0.08,0.5,0.33,18,16,2,10,2.0,10.0,3392,212.0,3601
7,64,2,153,1,230,2.0,3.83,0.95,5.0,19,17,2,11,2.0,11.0,4960,291.7647058823529,5343
7,65,2,158,2,263,1.25,4.08,1.25,4.08,10,8,2,7,2.0,6.0,2178,272.25,2599
7,66,2,147,2,251,1.1,5.0,1.1,5.0,14,12,1,9,1.0,9.0,3082,256.8333333333333,3480
7,67,2,177,1,259,1.1,1.58,0.35,2.58,20,18,2,11,2.0,11.0,4564,253.55555555555554,5000
7,68,2,175,2,67,1.4,3.33,1.4,3.33,9,7,2,7,2.0,6.0,1952,278.85714285714283,2194
7,69,2,175,2,82,0.95,0.58,0.95,0.58,23,21,2,16,2.0,15.0,5134,244.47619047619048,5391
7,70,2,148,2,114,0.95,5.0,0.95,5.0,13,11,2,8,2.0,7.0,3636,330.54545454545456,3898
7,71,2,165,2,418,1.1,4.33,1.1,4.33,10,8,2,6,2.0,5.0,1868,233.5,2451
7,72,2,153,2,251,2.0,0.83,2.0,0.83,16,14,2,11,2.0,10.0,4782,341.57142857142856,5186
7,73,2,152,1,607,1.1,0.58,0.95,3.83,10,8,1,5,1.0,4.0,2130,266.25,2889
7,74,2,153,2,72,1.25,4.58,1.25,4.58,8,6,2,4,1.0,3.0,1888,314.6666666666667,2113
7,75,2,144,1,138,2.3,3.83,0.95,0.58,10,8,1,5,1.0,4.0,2252,281.5,2534
7,76,2,170,1,214,1.1,3.58,1.1,0.58,19,17,2,10,2.0,10.0,5086,299.1764705882353,5470
7,77,2,142,1,385,1.25,5.0,0.95,5.0,10,8,2,5,2.0,5.0,2464,308.0,2991
7,78,2,154,2,456,1.55,1.33,1.55,1.33,10,8,2,6,2.0,5.0,1824,228.0,2434
7,79,2,139,1,780,2.45,3.75,2.0,5.0,9,7,2,5,2.0,5.0,1956,279.42857142857144,2875
7,80,0,188,1,141,,,2.45,3.75,10,8,1,5,1.0,4.0,2443,305.375,2772
7,81,2,178,2,63,1.25,4.08,1.25,4.08,11,9,2,5,2.0,4.0,2459,273.22222222222223,2700
7,82,2,210,1,59,0.95,0.08,1.55,0.08,11,9,1,6,1.0,5.0,2392,265.77777777777777,2661
7,83,1,364,2,547,0.95,5.0,1.4,5.0,5,3,1,2,1.0,2.0,838,279.3333333333333,1749
7,84,1,183,1,146,1.1,5.0,1.1,5.0,10,8,1,5,1.0,4.0,2226,278.25,2555
7,85,2,404,1,502,1.25,4.58,1.1,5.0,5,3,1,3,1.0,2.0,1179,393.0,2085
7,86,2,161,1,695,2.0,4.83,1.4,3.33,10,8,2,5,2.0,5.0,1826,228.25,2682
7,87,2,181,2,237,1.55,3.83,1.55,3.83,15,13,2,8,2.0,7.0,2818,216.76923076923077,3236
7,88,2,153,2,191,0.95,5.0,0.95,5.0,9,7,2,6,2.0,5.0,2484,354.85714285714283,2828
7,89,2,141,1,204,0.5,4.08,2.0,0.83,11,9,1,6,1.0,5.0,2156,239.55555555555554,2501
7,90,2,161,1,128,0.95,3.83,1.1,0.58,12,10,1,7,1.0,6.0,2342,234.2,2631
7,91,2,164,2,332,0.95,4.83,0.95,4.83,17,15,2,8,1.0,7.0,4368,291.2,4864
7,92,2,149,1,289,1.1,2.83,1.1,5.0,6,4,1,3,1.0,2.0,972,243.0,1410
7,93,2,155,2,424,1.1,5.0,1.1,5.0,6,4,2,3,1.0,2.0,896,224.0,1475
7,94,2,161,1,411,1.1,0.08,2.0,1.58,16,14,2,10,2.0,10.0,4232,302.2857142857143,4804
7,95,2,173,2,532,1.1,5.0,1.1,5.0,6,4,2,3,1.0,2.0,972,243.0,1677
7,96,2,147,2,429,2.3,3.83,2.3,3.83,9,7,2,6,2.0,5.0,1820,260.0,2396
7,97,2,144,1,407,0.95,0.83,1.1,5.0,10,8,2,5,2.0,5.0,1844,230.5,2395
7,98,2,178,2,322,1.1,5.0,1.1,5.0,7,5,2,4,2.0,3.0,1522,304.4,2022
7,99,2,183,2,98,2.0,1.58,2.0,1.58,10,8,2,6,2.0,5.0,1470,183.75,1751
7,100,2,152,1,527,0.8,3.58,2.0,5.0,11,9,2,8,2.0,8.0,2210,245.55555555555554,2889
7,101,2,142,1,420,2.0,3.83,1.25,5.0,6,4,2,3,2.0,3.0,708,177.0,1270
7,102,2,153,1,94,0.65,4.83,0.95,3.83,16,14,2,9,2.0,9.0,4200,300.0,4447
7,103,2,147,1,104,0.95,5.0,1.25,5.0,10,8,1,5,1.0,4.0,2664,333.0,2915
7,104,2,142,2,137,1.4,0.08,1.4,0.08,29,27,2,14,2.0,13.0,8734,323.48148148148147,9013
7,105,2,168,2,163,2.45,5.0,2.45,5.0,9,7,2,5,2.0,4.0,1522,217.42857142857142,1853
7,106,2,169,2,166,1.85,3.58,1.85,3.58,16,14,2,10,2.0,9.0,3232,230.85714285714286,3567
7,107,2,184,1,144,2.0,5.0,2.45,3.75,14,12,1,6,2.0,6.0,4100,341.6666666666667,4428
7,108,2,154,2,418,1.55,0.08,1.55,0.08,10,8,2,6,2.0,5.0,2658,332.25,3230
7,109,2,187,1,367,2.0,0.33,1.1,5.0,15,13,2,9,2.0,9.0,4330,333.0769230769231,4884
7,110,2,160,2,123,1.1,5.0,1.1,5.0,10,8,1,5,1.0,5.0,2302,287.75,2585
7,111,2,134,2,436,1.1,0.58,1.1,0.58,13,11,1,6,1.0,6.0,3416,310.54545454545456,3986
7,112,2,156,1,189,0.35,0.08,0.5,4.08,11,9,2,6,2.0,6.0,2580,286.6666666666667,2925
7,113,2,169,1,493,0.65,0.83,1.55,2.08,11,9,2,6,2.0,6.0,2198,244.22222222222223,2860
7,114,2,169,1,563,0.65,4.83,1.4,0.08,10,8,2,6,2.0,6.0,2156,269.5,2888
7,115,2,145,1,184,1.1,0.08,0.95,3.83,13,11,1,6,2.0,6.0,2824,256.72727272727275,3153
7,116,2,150,2,58,0.95,5.0,0.95,5.0,13,11,2,8,2.0,7.0,3622,329.27272727272725,3830
7,117,2,168,2,86,1.1,4.33,1.1,4.33,9,7,2,6,2.0,5.0,2010,287.14285714285717,2264
7,118,2,156,2,517,2.0,4.83,2.0,4.83,12,10,2,7,2.0,6.0,2608,260.8,3281
7,119,2,170,1,242,0.5,0.33,0.95,0.08,12,10,1,5,2.0,5.0,2958,295.8,3370
7,120,1,180,1,152,0.8,3.58,0.8,3.58,10,8,1,4,0.0,3.0,2133,266.625,2465
7,121,0,238,1,160,,,1.1,2.83,11,9,1,6,1.0,5.0,2167,240.77777777777777,2565
7,122,2,166,1,997,1.1,5.0,0.35,0.08,11,9,1,4,2.0,4.0,2422,269.1111111111111,3585
7,123,1,149,2,424,1.55,2.08,0.65,0.83,16,14,2,9,2.0,8.0,3090,220.71428571428572,3663
7,124,1,352,1,166,1.1,5.0,1.1,5.0,7,5,1,3,2.0,3.0,1531,306.2,2049
7,125,2,358,2,195,1.1,5.0,1.1,5.0,12,10,2,8,2.0,7.0,3829,382.9,4382
7,126,2,226,1,230,1.1,5.0,1.1,1.58,8,6,2,4,2.0,4.0,2430,405.0,2886
7,127,2,424,1,372,2.0,0.33,1.1,5.0,10,8,1,5,1.0,4.0,2264,283.0,3060
7,128,2,364,1,536,0.95,5.0,0.95,0.58,8,6,1,4,1.0,3.0,1753,292.1666666666667,2653
7,129,2,330,1,133,0.95,3.83,1.1,0.58,15,13,1,9,1.0,8.0,3948,303.6923076923077,4411
7,130,2,163,2,427,1.25,4.58,1.25,4.58,10,8,2,5,1.0,4.0,2600,325.0,3190
7,131,2,364,1,478,0.95,5.0,1.4,3.33,6,4,1,3,1.0,2.0,1627,406.75,2469
7,132,1,328,1,655,1.1,5.0,1.1,5.0,5,3,1,3,1.0,2.0,1140,380.0,2123
7,133,1,336,1,542,1.1,2.33,1.1,2.33,6,4,1,3,1.0,2.0,1567,391.75,2445
7,134,2,181,2,456,0.35,0.08,0.35,0.08,7,5,2,4,2.0,3.0,1136,227.2,1773
7,135,2,204,1,431,1.25,4.08,0.5,2.58,10,8,1,5,1.0,4.0,2365,295.625,3000
7,136,2,276,1,577,1.85,3.58,1.1,5.0,10,8,2,5,2.0,5.0,1833,229.125,2686
7,137,1,292,1,353,1.4,3.33,1.4,3.33,6,4,1,4,1.0,3.0,1722,430.5,2367
7,138,2,368,2,283,0.95,5.0,0.95,5.0,6,4,2,3,1.0,2.0,1098,274.5,1749
7,139,2,346,2,85,2.0,5.0,2.0,5.0,11,9,2,6,2.0,5.0,3402,378.0,3833
7,140,2,272,1,175,1.4,0.08,1.55,2.08,12,10,1,6,1.0,5.0,4337,433.7,4784
7,141,1,294,2,242,1.55,0.08,0.95,0.08,7,5,1,3,1.0,3.0,1194,238.8,1730
7,142,2,308,1,179,1.4,5.0,0.95,5.0,4,2,1,2,,,0,0.0,1077
7,143,2,312,1,474,1.55,0.08,1.1,5.0,10,8,2,5,2.0,5.0,3028,378.5,3814
7,144,2,222,2,181,1.1,0.08,1.1,0.08,13,11,2,10,2.0,9.0,2686,244.1818181818182,3089
7,145,1,262,2,154,1.25,5.0,2.0,3.83,6,4,2,3,1.0,2.0,1238,309.5,1654
7,146,2,169,1,414,1.1,5.0,1.1,0.08,9,7,1,6,1.0,5.0,1534,219.14285714285714,2117
7,147,0,140,1,81,,,0.35,2.58,10,8,1,4,1.0,3.0,2023,252.875,2244
7,148,1,136,2,240,1.4,0.08,0.65,4.83,11,9,2,6,2.0,5.0,2988,332.0,3364
7,149,1,274,2,263,0.95,3.83,1.1,0.08,7,5,1,3,1.0,3.0,1412,282.4,1949
7,150,1,180,1,489,1.1,3.58,1.1,3.58,11,9,1,6,1.0,5.0,2309,256.55555555555554,2978
7,151,1,306,2,263,0.95,0.08,0.5,0.33,7,5,2,4,2.0,3.0,1320,264.0,1889
7,152,1,350,1,221,0.65,0.83,0.65,0.83,7,5,1,4,1.0,3.0,1846,369.2,2417
7,153,2,188,2,478,0.95,0.83,0.95,0.83,8,6,2,5,2.0,4.0,1191,198.5,1857
7,154,2,147,2,417,0.95,5.0,0.95,5.0,6,4,2,3,1.0,2.0,874,218.5,1438
7,155,2,344,2,101,2.0,4.83,2.0,4.83,16,14,2,8,1.0,7.0,5418,387.0,5863
7,156,2,169,2,406,0.8,3.58,0.8,3.58,6,4,2,3,1.0,2.0,938,234.5,1513
7,157,2,163,0,204,0.65,4.83,,,10,8,2,5,2.0,5.0,1734,216.75,2101
7,158,2,183,1,74,2.45,5.0,1.1,4.33,10,8,1,5,1.0,4.0,2266,283.25,2523
7,159,2,165,2,414,0.5,4.08,0.5,4.08,10,8,2,6,2.0,5.0,2118,264.75,2697
7,160,0,102,2,471,,,1.4,5.0,7,5,2,3,1.0,2.0,2254,450.8,2827
7,161,1,163,2,610,2.0,0.83,2.45,5.0,10,8,2,5,1.0,4.0,3180,397.5,3953
7,162,1,195,1,351,1.25,4.58,1.25,4.58,15,13,1,7,2.0,7.0,6088,468.3076923076923,6634
7,163,1,404,2,169,1.1,5.0,2.45,3.75,10,8,1,5,1.0,5.0,2746,343.25,3319
7,164,1,268,1,73,1.1,5.0,1.1,5.0,7,5,1,4,1.0,3.0,1608,321.6,1949
7,165,1,260,1,74,1.55,3.83,1.55,3.83,9,7,1,5,1.0,4.0,2069,295.57142857142856,2403
7,166,1,39,2,522,0.95,0.83,1.1,5.0,7,5,1,3,1.0,3.0,1182,236.4,1743
7,167,2,460,2,450,0.95,3.83,0.95,3.83,8,6,2,5,2.0,4.0,1772,295.3333333333333,2682
7,168,1,276,1,450,1.1,5.0,1.1,5.0,8,6,2,4,2.0,4.0,1623,270.5,2349
7,169,1,462,2,103,1.55,1.33,0.95,3.83,9,7,1,4,1.0,4.0,2151,307.2857142857143,2716
7,170,1,258,1,355,1.85,3.58,1.85,3.58,17,15,1,10,1.0,9.0,5514,367.6,6127
7,171,1,316,1,865,1.1,5.0,1.1,5.0,6,4,1,3,1.0,2.0,1466,366.5,2647
7,172,1,264,2,396,0.95,5.0,0.95,5.0,8,6,2,4,1.0,3.0,2532,422.0,3192
7,173,2,208,1,105,0.5,0.33,2.45,3.83,9,7,1,4,1.0,3.0,2637,376.7142857142857,2950
7,174,1,278,2,411,2.0,3.83,1.25,5.0,6,4,1,3,1.0,3.0,1034,258.5,1723
7,175,1,582,1,152,0.95,4.83,0.95,4.83,7,5,1,4,1.0,3.0,1649,329.8,2383
7,176,2,256,2,413,2.0,5.0,2.0,5.0,6,4,2,3,1.0,2.0,1293,323.25,1962
7,177,2,247,1,197,1.55,0.08,0.95,0.08,13,11,2,7,2.0,7.0,3276,297.8181818181818,3720
7,178,2,205,1,482,1.55,1.33,1.85,3.58,11,9,2,5,2.0,5.0,2400,266.6666666666667,3087
7,179,2,172,1,367,1.1,5.0,2.3,3.83,5,3,1,2,2.0,2.0,716,238.66666666666666,1255
7,180,2,316,0,145,0.5,2.58,,,13,11,1,5,1.0,5.0,3275,297.72727272727275,3736
7,181,1,222,1,163,1.1,3.58,1.1,3.58,8,6,1,5,1.0,4.0,1375,229.16666666666666,1760
7,182,2,184,1,355,0.8,3.58,1.1,5.0,6,4,2,3,2.0,3.0,866,216.5,1405
7,183,2,168,1,420,1.1,3.58,0.95,5.0,9,7,2,5,2.0,5.0,1728,246.85714285714286,2316
7,184,1,318,2,292,1.1,5.0,0.95,5.0,7,5,1,3,1.0,3.0,1070,214.0,1680
7,185,1,162,2,356,1.25,4.08,2.0,0.33,10,8,2,5,1.0,4.0,2749,343.625,3267
7,186,1,330,2,446,1.4,0.08,1.55,2.08,10,8,1,5,1.0,5.0,2760,345.0,3536
7,187,2,180,2,531,1.1,5.0,1.1,5.0,5,3,2,3,2.0,2.0,870,290.0,1581
7,188,1,472,2,254,0.95,5.0,1.1,5.0,4,2,2,2,,,0,0.0,1304
7,189,2,316,2,108,1.4,0.08,1.4,0.08,8,6,2,4,1.0,3.0,2226,371.0,2650
7,190,1,380,2,368,1.1,0.08,2.0,1.58,5,3,1,2,1.0,2.0,1013,337.6666666666667,1761
7,191,1,312,2,587,2.0,3.83,0.95,5.0,9,7,1,4,1.0,4.0,1524,217.71428571428572,2423
7,192,2,193,2,39,1.55,2.08,1.55,2.08,8,6,2,4,1.0,3.0,1458,243.0,1690
7,193,2,198,1,1027,1.1,5.0,2.45,3.83,5,3,1,2,2.0,2.0,878,292.6666666666667,2103
7,194,2,173,2,793,1.1,5.0,1.1,5.0,6,4,2,3,1.0,2.0,772,193.0,1738
7,195,2,288,1,461,0.35,2.58,1.1,1.58,9,7,1,4,2.0,4.0,3172,453.14285714285717,3921
7,196,1,578,1,69,2.3,3.83,2.3,3.83,5,3,1,3,1.0,2.0,1683,561.0,2330
7,197,1,358,2,466,0.5,4.08,2.0,0.83,5,3,1,2,1.0,2.0,984,328.0,1808
7,198,2,306,2,133,1.1,5.0,1.1,5.0,6,4,2,3,1.0,2.0,1230,307.5,1669
7,199,1,320,1,357,1.1,5.0,1.1,5.0,6,4,1,4,1.0,3.0,1618,404.5,2295
7,200,2,164,1,67,1.55,0.08,0.95,0.08,13,11,1,7,1.0,6.0,2988,271.6363636363636,3219
7,201,2,165,1,295,0.95,5.0,1.1,5.0,8,6,1,4,1.0,3.0,1714,285.6666666666667,2174
7,202,2,169,1,172,1.1,5.0,0.95,5.0,7,5,1,3,2.0,3.0,1684,336.8,2025
7,203,1,342,1,399,0.8,3.58,0.8,3.58,6,4,1,3,1.0,2.0,1214,303.5,1955
7,204,2,199,2,313,0.5,0.33,0.5,0.33,9,7,2,5,2.0,4.0,1564,223.42857142857142,2076
7,205,2,186,2,118,1.55,3.83,1.55,3.83,7,5,2,4,2.0,3.0,1338,267.6,1642
7,206,2,183,2,207,1.1,5.0,1.1,5.0,9,7,2,5,2.0,4.0,1758,251.14285714285714,2148
7,207,2,178,2,493,1.55,2.08,1.55,2.08,7,5,2,4,2.0,3.0,1382,276.4,2053
7,208,2,67,2,396,0.95,0.58,0.95,0.58,5,3,2,3,2.0,2.0,1078,359.3333333333333,1541
7,209,2,146,1,600,2.45,5.0,2.0,0.83,9,7,1,5,1.0,4.0,1788,255.42857142857142,2534
7,210,2,157,1,186,1.1,5.0,1.1,0.08,8,6,1,4,1.0,3.0,1556,259.3333333333333,1899
7,211,0,288,1,128,,,0.65,4.83,9,7,1,4,1.0,3.0,1976,282.2857142857143,2392
7,212,2,158,2,125,0.95,0.83,0.95,0.83,13,11,2,6,2.0,5.0,3564,324.0,3847
7,213,2,431,1,298,1.55,2.08,0.65,0.83,8,6,1,4,1.0,3.0,1890,315.0,2619
7,214,2,177,2,515,1.1,2.83,1.1,2.83,14,12,2,7,1.0,6.0,3488,290.6666666666667,4180
7,215,2,211,2,65,1.55,1.33,1.55,1.33,8,6,2,5,2.0,4.0,1660,276.6666666666667,1936
7,216,2,172,2,136,0.8,3.58,0.8,3.58,15,13,2,7,1.0,6.0,4174,321.0769230769231,4482
7,217,2,169,2,163,1.1,5.0,1.1,5.0,6,4,2,4,2.0,3.0,1278,319.5,1610
7,218,2,194,1,201,2.0,1.58,1.1,0.08,10,8,1,4,1.0,3.0,1776,222.0,2171
7,219,2,181,1,277,0.95,5.0,0.95,5.0,8,6,1,5,1.0,4.0,1504,250.66666666666666,1962
7,220,2,171,0,82,0.5,2.58,,,11,9,2,4,2.0,4.0,2354,261.55555555555554,2607
7,221,2,168,1,470,1.1,5.0,0.95,0.83,9,7,1,5,1.0,4.0,1944,277.7142857142857,2582
7,222,2,146,1,367,0.95,5.0,2.0,3.83,9,7,1,4,2.0,4.0,1538,219.71428571428572,2051
7,223,2,165,2,229,1.1,3.58,1.1,3.58,7,5,2,4,2.0,3.0,1514,302.8,1908
7,224,2,168,2,250,1.1,1.58,1.1,1.58,8,6,2,5,2.0,4.0,1504,250.66666666666666,1922
7,225,2,175,1,417,0.95,3.83,1.55,1.33,7,5,1,3,2.0,3.0,1548,309.6,2140
7,226,2,163,2,509,0.35,2.58,0.35,2.58,13,11,2,6,1.0,5.0,2776,252.36363636363637,3448
7,227,2,158,2,52,1.1,2.33,1.1,2.33,10,8,2,8,2.0,7.0,2162,270.25,2372
7,228,2,163,1,634,1.1,5.0,1.1,5.0,7,5,1,3,2.0,3.0,1410,282.0,2207
7,229,2,168,0,190,1.25,5.0,,,10,8,2,4,2.0,4.0,2214,276.75,2572
7,230,2,152,0,245,1.1,5.0,,,6,4,1,2,1.0,2.0,1076,269.0,1473
7,231,2,151,1,270,2.0,0.83,0.5,4.08,16,14,1,9,1.0,8.0,4172,298.0,4593
7,232,2,328,0,360,1.4,5.0,,,7,5,1,4,1.0,4.0,922,184.4,1610
7,233,2,196,2,106,0.95,3.58,0.95,3.58,14,12,2,8,2.0,7.0,3646,303.8333333333333,3948
7,234,2,177,2,168,1.1,0.08,1.1,0.08,14,12,2,7,2.0,6.0,3052,254.33333333333334,3397
7,235,2,161,1,431,0.95,3.83,0.65,4.83,7,5,1,3,2.0,3.0,2294,458.8,2886
7,236,2,189,1,561,2.0,0.33,1.25,4.08,8,6,1,4,1.0,3.0,1616,269.3333333333333,2366
7,237,2,160,1,437,1.1,2.33,1.25,4.58,7,5,1,3,2.0,3.0,1298,259.6,1895
7,238,2,237,1,432,2.45,3.75,1.1,5.0,13,11,2,7,2.0,7.0,4462,405.6363636363636,5131
7,239,2,175,2,452,1.1,5.0,1.1,5.0,12,10,2,6,2.0,5.0,2416,241.6,3043
8,0,1,608,1,689,1.85,5.0,1.85,5.0,20,18,1,11,1.0,10.0,4983,276.8333333333333,6280
8,1,1,276,1,144,1.25,4.58,1.25,4.58,15,13,1,8,1.0,7.0,2842,218.6153846153846,3262
8,2,1,218,2,1157,2.75,5.0,1.25,4.58,7,5,1,3,1.0,3.0,1406,281.2,2781
8,3,1,228,2,531,2.0,1.33,0.8,4.83,17,15,1,9,1.0,9.0,4049,269.93333333333334,4808
8,4,1,246,1,145,1.4,3.08,1.4,3.08,14,12,1,10,1.0,9.0,3372,281.0,3763
8,5,1,178,2,196,0.8,0.0,1.85,3.58,9,7,2,5,2.0,4.0,1746,249.42857142857142,2120
8,6,1,64,2,630,0.8,0.0,1.25,3.83,14,12,1,9,1.0,9.0,3745,312.0833333333333,4439
8,7,1,204,2,58,1.4,1.08,2.15,0.83,11,9,2,7,2.0,6.0,2619,291.0,2881
8,8,1,344,2,306,2.3,5.0,1.85,0.83,27,25,2,17,2.0,16.0,8184,327.36,8834
8,9,1,252,1,182,2.0,2.83,2.0,2.83,11,9,1,7,1.0,6.0,2342,260.22222222222223,2776
8,10,1,348,2,142,1.25,0.83,2.0,1.58,8,6,2,4,1.0,3.0,1476,246.0,1966
8,11,1,324,1,118,0.95,3.08,0.95,3.08,9,7,1,5,1.0,4.0,2072,296.0,2514
8,12,1,298,1,393,1.7,0.0,1.7,0.0,30,28,1,19,1.0,18.0,9355,334.10714285714283,10046
8,13,1,368,2,246,1.7,3.33,2.3,5.0,14,12,1,8,1.0,8.0,4185,348.75,4799
8,14,1,164,1,231,1.7,3.33,1.7,3.33,10,8,1,6,1.0,5.0,1810,226.25,2205
8,15,1,610,2,192,2.15,0.0,2.0,3.83,6,4,1,3,1.0,3.0,1007,251.75,1809
8,16,1,352,2,70,2.15,2.83,1.85,3.83,17,15,1,10,1.0,10.0,5495,366.3333333333333,5917
