parcode,trial,microfix1,microfix2,microfix1_drop,microfix2_drop,microfix_1_drop_timeavg,microfix_2_drop_timeavg
3,166,3,4,2,2,290.0,463.5
3,167,3,4,2,3,215.5,359.3333333333333
3,168,1,2,0,1,,260.0
3,169,1,2,0,1,,234.0
3,170,4,4,3,2,467.3333333333333,359.0
3,171,0,2,0,1,,243.0
3,172,3,4,1,1,220.0,208.0
3,173,3,2,2,1,268.0,228.0
3,174,3,4,2,2,267.0,264.0
3,175,11,3,9,1,261.3333333333333,274.0
3,176,4,5,3,3,402.6666666666667,475.6666666666667
3,177,6,3,4,1,158.75,248.0
3,178,1,4,0,2,,280.0
3,179,3,6,2,4,316.0,229.0
3,180,2,1,1,0,272.0,
3,181,4,2,3,1,296.3333333333333,170.0
3,182,3,6,2,3,270.0,260.6666666666667
3,183,4,4,3,3,297.3333333333333,178.0
3,184,4,4,3,3,527.3333333333334,172.0
3,185,2,2,1,1,298.0,232.0
3,186,4,2,3,1,350.3333333333333,210.0
3,187,8,8,7,6,290.0,582.8333333333334
3,188,2,3,1,2,584.0,148.0
3,189,3,5,2,3,236.0,167.33333333333334
3,190,2,3,1,2,574.0,100.0
3,191,3,2,2,1,313.5,356.0
3,192,2,2,1,1,273.0,282.0
3,193,3,5,2,4,240.0,225.0
3,194,4,4,3,2,523.3333333333334,617.5
3,195,1,2,0,1,,234.0
3,196,2,4,1,2,272.0,271.0
3,197,3,2,2,1,174.0,226.0
3,198,5,2,4,1,217.0,168.0
3,199,5,3,4,2,480.0,141.0
3,200,3,2,1,1,456.0,246.0
3,201,4,3,3,2,128.66666666666666,173.5
3,202,2,2,1,1,300.0,358.0
3,203,5,4,3,2,276.6666666666667,341.0
3,204,2,3,0,1,,430.0
3,205,2,4,1,3,406.0,284.6666666666667
3,206,2,4,1,2,216.0,181.0
3,207,2,3,1,2,551.0,256.0
3,208,4,3,3,1,568.6666666666666,532.0
3,209,3,1,1,0,80.0,
3,210,3,3,1,1,176.0,410.0
3,211,3,3,2,1,408.0,178.0
3,212,4,4,3,2,222.0,373.0
3,213,4,2,3,1,262.0,242.0
3,214,3,5,2,3,189.0,173.0
3,215,4,2,3,1,265.6666666666667,436.0
3,216,3,3,2,2,546.5,217.0
3,217,2,3,1,1,64.0,218.0
3,218,2,2,1,1,516.0,232.0
3,219,2,3,1,1,138.0,274.0
3,220,2,3,1,1,134.0,248.0
3,221,2,3,1,1,292.0,120.0
3,222,2,3,1,2,277.0,215.0
3,223,3,4,2,2,79.0,179.0
3,224,3,3,2,1,279.0,268.0
3,225,2,4,1,2,300.0,167.0
3,226,4,3,2,1,228.0,204.0
3,227,1,2,0,1,,226.0
3,228,3,3,2,1,225.0,170.0
3,229,2,2,1,1,41.0,194.0
3,230,2,4,1,2,526.0,173.5
3,231,1,3,0,1,,260.0
3,232,4,3,2,1,1034.5,202.0
3,233,1,3,0,1,,68.0
3,234,2,4,1,2,332.0,188.0
3,235,3,4,2,2,171.0,245.0
3,236,3,5,1,3,206.0,291.3333333333333
3,237,2,4,1,2,294.0,166.5
3,238,2,5,1,3,234.0,192.66666666666666
3,239,3,3,2,1,191.0,242.0
4,0,6,3,4,1,552.0,312.0
4,1,14,5,10,3,342.8,300.0
4,2,4,7,3,3,212.66666666666666,334.0
4,3,12,14,9,12,394.6666666666667,345.3333333333333
4,4,7,5,4,2,453.75,339.0
4,5,3,7,2,4,266.0,308.5
4,6,6,3,4,1,205.0,352.0
4,7,3,5,2,2,237.0,269.0
4,8,4,7,2,5,283.5,189.6
4,9,15,10,13,7,318.61538461538464,435.85714285714283
4,10,3,4,2,3,487.5,274.0
4,11,3,4,2,2,182.0,246.0
4,12,4,3,2,2,200.0,197.0
4,13,5,4,4,3,366.75,211.33333333333334
4,14,4,5,2,3,400.0,184.0
4,15,3,4,2,3,236.0,314.3333333333333
4,16,21,9,19,7,298.3157894736842,330.85714285714283
4,17,3,8,2,6,320.0,209.66666666666666
4,18,4,5,3,3,226.0,226.0
4,19,4,2,3,1,297.0,314.0
4,20,8,6,6,4,248.33333333333334,360.5
4,21,4,2,2,1,402.5,246.0
4,22,4,4,3,3,368.3333333333333,215.33333333333334
4,23,6,2,5,1,395.6,350.0
4,24,5,6,2,4,294.0,199.5
4,25,3,5,2,3,129.0,274.0
4,26,9,5,7,3,277.2857142857143,236.66666666666666
4,27,2,7,1,5,258.0,198.4
4,28,2,8,1,6,480.0,229.16666666666666
4,29,3,6,2,4,172.0,258.75
4,30,4,3,3,2,263.6666666666667,215.0
4,31,3,2,2,1,318.5,296.0
4,32,8,16,6,15,283.8333333333333,312.93333333333334
4,33,4,4,3,3,253.0,164.66666666666666
4,34,16,6,14,3,335.0,277.6666666666667
4,35,3,5,2,3,154.0,260.6666666666667
4,36,5,12,3,9,225.33333333333334,226.11111111111111
4,37,9,8,7,5,305.7142857142857,169.4
4,38,15,11,13,8,268.84615384615387,310.0
4,39,11,16,9,14,320.8888888888889,279.7142857142857
4,40,8,5,6,3,339.3333333333333,238.0
4,41,5,2,2,1,357.0,278.0
4,42,6,7,5,4,221.2,266.25
4,43,8,1,6,0,281.0,
4,44,2,4,1,3,284.0,324.0
4,45,4,3,2,2,232.5,281.0
4,46,7,4,5,3,239.8,330.6666666666667
4,47,4,4,3,2,260.6666666666667,181.5
4,48,25,11,22,8,285.09090909090907,264.0
4,49,3,5,2,3,324.0,207.33333333333334
4,50,6,7,4,5,505.25,285.2
4,51,14,6,10,4,245.9,303.0
4,52,3,3,2,2,196.0,455.5
4,53,2,4,1,3,336.0,294.6666666666667
4,54,2,3,1,1,250.0,202.0
4,55,3,9,2,8,212.0,325.125
4,56,3,4,2,2,210.0,356.0
4,57,11,13,8,11,291.375,326.3636363636364
4,58,4,3,2,2,180.0,389.0
4,59,4,3,2,2,241.5,240.0
4,60,4,1,2,0,242.0,
4,61,10,15,8,12,330.0,236.58333333333334
4,62,4,7,2,5,339.0,240.0
4,63,3,6,2,4,166.0,214.25
4,64,2,5,1,3,332.0,174.33333333333334
4,65,3,2,2,1,169.0,198.0
4,66,2,9,1,7,188.0,304.2857142857143
4,67,2,3,1,1,414.0,161.0
4,68,4,4,2,2,280.5,273.0
4,69,7,6,6,4,239.0,266.75
4,70,5,10,2,7,288.0,406.7142857142857
4,71,9,8,6,5,294.0,220.4
4,72,7,8,5,6,256.0,312.0
4,73,8,5,6,3,255.66666666666666,273.3333333333333
4,74,3,7,2,5,212.0,178.4
4,75,9,8,7,7,262.85714285714283,284.2857142857143
4,76,4,3,3,2,276.0,195.0
4,77,5,11,3,8,322.6666666666667,224.5
4,78,6,8,4,5,174.5,335.6
4,79,3,3,1,2,240.0,334.0
4,80,15,9,13,5,351.2307692307692,338.2
4,81,2,6,1,4,366.0,196.25
4,82,4,2,2,1,205.0,198.0
4,83,3,8,2,6,199.0,176.5
4,84,4,5,3,3,255.33333333333334,220.66666666666666
4,85,4,10,3,8,276.0,280.875
4,86,2,4,1,2,392.0,320.5
4,87,4,4,3,3,428.6666666666667,286.6666666666667
4,88,6,5,4,3,327.0,286.3333333333333
4,89,3,5,2,3,518.0,179.33333333333334
4,90,2,5,1,3,316.0,345.0
4,91,3,11,2,9,233.0,427.0
4,92,6,3,4,1,363.0,396.0
4,93,4,3,3,2,254.66666666666666,180.0
4,94,3,6,2,4,306.0,292.0
4,95,4,7,3,5,256.6666666666667,237.4
4,96,17,16,14,12,353.7142857142857,262.0
4,97,4,2,3,1,230.66666666666666,320.0
4,98,2,5,1,3,322.0,220.0
4,99,5,4,4,2,230.5,275.5
4,100,3,8,2,6,260.0,260.8333333333333
4,101,6,6,4,4,213.25,215.5
4,102,6,13,4,10,375.0,295.7
4,103,3,5,2,3,340.0,332.6666666666667
4,104,5,7,3,4,406.3333333333333,326.5
4,105,7,9,4,6,402.25,340.0
4,106,2,5,1,3,276.0,244.33333333333334
4,107,3,4,2,2,243.0,225.0
4,108,2,5,1,3,344.0,207.33333333333334
4,109,3,5,2,3,205.0,215.33333333333334
4,110,7,4,5,2,275.2,233.0
4,111,2,5,1,3,216.0,189.66666666666666
4,112,4,8,2,6,188.0,253.33333333333334
4,113,3,3,2,2,371.0,364.0
4,114,4,2,2,1,229.5,294.0
4,115,5,1,3,0,178.0,
4,116,2,3,1,2,192.0,361.0
4,117,4,6,3,3,211.33333333333334,211.66666666666666
4,118,4,2,2,1,255.0,274.0
4,119,3,5,2,3,194.0,235.66666666666666
4,120,4,5,2,3,272.0,272.3333333333333
4,121,2,2,1,1,441.0,312.0
4,122,2,4,1,2,260.0,173.5
4,123,3,4,2,3,324.0,203.33333333333334
4,124,10,1,8,0,240.25,
4,125,4,3,2,1,269.0,217.0
4,126,2,1,1,0,554.0,
4,127,11,4,10,2,316.6,198.0
4,128,3,3,2,2,359.0,238.0
4,129,3,2,2,1,580.0,326.0
4,130,5,10,4,8,280.0,239.375
4,131,2,4,1,2,184.0,232.0
4,132,3,2,2,1,225.5,208.0
4,133,2,5,1,3,158.0,158.66666666666666
4,134,9,2,8,1,402.125,114.0
4,135,1,5,0,3,,191.66666666666666
4,136,3,3,2,1,237.0,240.0
4,137,15,4,13,2,345.9230769230769,211.0
4,138,8,4,6,2,244.5,225.0
4,139,3,2,2,1,305.5,344.0
4,140,4,3,2,2,216.5,200.0
4,141,1,3,0,2,,221.0
4,142,3,6,2,4,182.0,281.5
4,143,2,5,1,3,282.0,263.6666666666667
4,144,2,6,1,4,198.0,241.75
4,145,3,4,2,2,370.0,178.5
4,146,6,4,4,2,269.25,371.0
4,147,3,5,2,3,234.0,248.0
4,148,3,4,2,2,329.0,281.0
4,149,5,5,4,4,219.75,231.5
4,150,2,3,1,2,206.0,225.0
4,151,3,5,2,3,225.0,265.3333333333333
4,152,1,4,0,2,,166.5
4,153,3,8,2,6,208.0,253.5
4,154,4,5,3,3,321.3333333333333,247.66666666666666
4,155,5,5,3,3,311.0,280.6666666666667
4,156,3,3,2,2,167.0,193.0
4,157,2,4,1,3,288.0,279.6666666666667
4,158,2,3,1,2,502.0,194.0
4,159,6,9,5,7,292.4,213.85714285714286
4,160,6,4,3,2,348.0,481.0
4,161,1,4,0,2,,248.5
4,162,4,5,2,3,243.5,342.6666666666667
4,163,4,4,2,1,332.5,146.0
4,164,3,2,2,1,339.5,204.0
4,165,1,5,0,3,,225.66666666666666
4,166,6,6,5,3,384.4,367.6666666666667
4,167,4,2,3,1,316.0,310.0
4,168,3,3,2,2,300.5,220.0
4,169,3,2,1,1,310.0,294.0
4,170,2,4,1,3,184.0,203.66666666666666
4,171,3,2,2,1,198.0,214.0
4,172,1,3,0,1,,254.0
4,173,7,8,5,5,288.0,238.8
4,174,2,2,1,1,373.0,264.0
4,175,7,7,5,5,443.8,288.8
4,176,4,2,3,1,312.0,434.0
4,177,11,6,8,3,350.75,261.3333333333333
4,178,4,4,2,2,338.0,217.0
4,179,2,5,1,3,228.0,247.66666666666666
4,180,6,7,3,3,189.33333333333334,249.66666666666666
4,181,1,4,0,2,,205.0
4,182,2,5,1,3,386.0,290.6666666666667
4,183,2,3,1,2,501.0,262.0
4,184,7,5,5,3,332.2,229.33333333333334
4,185,2,5,1,3,226.0,191.33333333333334
4,186,3,3,2,2,230.0,195.0
4,187,2,3,1,2,304.0,172.0
4,188,4,3,3,2,256.0,186.0
4,189,3,4,2,2,233.0,358.5
4,190,2,4,1,2,252.0,187.0
4,191,3,4,2,2,277.0,196.5
4,192,1,5,0,3,,318.0
4,193,7,4,5,2,258.8,381.0
4,194,13,15,9,11,261.77777777777777,350.6363636363636
4,195,3,6,2,5,302.5,299.2
4,196,2,4,1,2,204.0,319.5
4,197,4,3,3,2,192.33333333333334,186.0
4,198,2,3,1,2,474.0,162.0
4,199,4,5,2,3,398.5,268.6666666666667
4,200,6,3,3,2,245.0,392.0
4,201,2,2,1,1,293.0,152.0
4,202,2,3,1,1,536.0,201.0
4,203,3,2,2,1,501.5,254.0
4,204,4,7,2,4,261.0,290.75
4,205,5,4,3,2,338.3333333333333,296.0
4,206,2,11,1,9,432.0,265.3333333333333
4,207,3,3,2,1,276.0,180.0
4,208,2,5,1,3,388.0,181.0
4,209,2,4,1,2,252.0,257.0
4,210,12,6,10,4,308.7,235.0
4,211,3,15,2,12,296.0,358.0
4,212,2,4,1,2,342.0,194.5
4,213,1,4,0,2,,274.5
4,214,5,4,3,2,260.0,252.0
4,215,2,2,1,1,111.0,182.0
4,216,7,10,5,7,246.8,283.85714285714283
4,217,4,3,3,2,278.3333333333333,228.0
4,218,2,2,1,1,122.0,342.0
4,219,3,3,2,2,181.0,180.0
4,220,3,4,2,2,208.0,170.5
4,221,1,5,0,3,,190.66666666666666
4,222,3,2,2,1,394.5,198.0
4,223,2,3,1,2,368.0,249.0
4,224,4,3,2,1,217.5,342.0
4,225,3,6,2,4,342.0,349.0
4,226,15,6,12,3,303.5833333333333,226.0
4,227,6,9,3,6,253.66666666666666,304.3333333333333
4,228,2,5,1,3,260.0,239.0
4,229,2,1,1,0,429.0,
4,230,6,5,4,3,285.75,268.0
4,231,2,2,1,1,445.0,284.0
4,232,1,2,0,1,,294.0
4,233,3,2,2,1,225.5,264.0
4,234,5,8,3,6,134.66666666666666,276.6666666666667
4,235,2,2,1,1,311.0,278.0
4,236,3,3,2,1,192.0,504.0
4,237,2,2,1,1,481.0,164.0
4,238,4,3,2,1,149.0,402.0
4,239,2,3,1,1,218.0,182.0
5,0,8,6,4,4,245.5,310.5
5,1,4,3,3,2,182.0,477.0
5,2,6,4,4,3,440.75,234.66666666666666
5,3,4,2,2,1,286.5,254.0
5,4,3,5,1,3,140.0,400.3333333333333
5,5,7,3,5,2,211.2,356.0
5,6,8,5,5,2,284.0,290.0
5,7,6,9,3,6,228.0,370.1666666666667
5,8,5,2,3,1,279.0,164.0
5,9,11,4,7,2,268.85714285714283,229.0
5,10,5,2,3,1,176.33333333333334,260.0
5,11,5,7,2,5,195.0,306.2
5,12,6,4,4,3,260.5,320.0
5,13,4,4,2,3,212.0,210.33333333333334
5,14,2,4,1,3,190.0,318.0
5,15,4,2,2,1,232.5,370.0
5,16,4,4,2,2,207.0,340.5
5,17,14,8,10,6,277.2,287.0
5,18,4,4,1,3,180.0,184.0
5,19,4,3,2,2,314.0,228.0
5,20,12,7,8,5,250.0,356.0
5,21,6,3,4,2,263.0,135.0
5,22,16,11,12,7,286.5,287.14285714285717
5,23,5,2,3,1,144.33333333333334,340.0
5,24,2,4,0,3,,304.3333333333333
5,25,6,8,4,7,268.75,286.2857142857143
5,26,6,2,3,1,126.66666666666667,290.0
5,27,7,2,4,1,262.5,516.0
5,28,6,7,4,5,245.0,256.6
5,29,5,3,3,2,364.6666666666667,160.0
5,30,7,5,5,3,205.6,335.6666666666667
5,31,3,4,2,3,234.0,256.6666666666667
5,32,6,6,3,4,268.6666666666667,261.5
5,33,15,4,12,2,222.41666666666666,385.0
5,34,13,7,10,5,320.9,254.8
5,35,3,2,2,1,205.0,849.0
5,36,3,2,2,1,188.0,388.0
5,37,2,3,1,2,328.0,289.5
5,38,6,7,3,5,202.66666666666666,235.6
5,39,6,1,4,0,203.0,
5,40,3,3,1,2,228.0,190.0
5,41,5,5,2,2,196.0,390.5
5,42,5,2,3,1,228.66666666666666,298.0
5,43,2,1,0,0,,
5,44,2,3,1,2,234.0,342.5
5,45,5,4,3,2,218.0,195.0
5,46,4,2,2,1,233.5,238.0
5,47,3,3,2,2,189.0,283.0
5,48,2,2,1,1,224.0,386.0
5,49,5,5,3,3,198.0,296.6666666666667
5,50,2,2,1,1,336.0,461.0
5,51,2,3,1,2,328.0,374.5
5,52,3,2,1,1,238.0,302.0
5,53,2,2,1,1,360.0,403.0
5,54,4,2,2,1,222.0,198.0
5,55,1,4,0,3,,234.66666666666666
5,56,5,3,2,1,307.0,318.0
5,57,4,2,2,1,354.5,200.0
5,58,5,3,3,2,180.66666666666666,248.0
5,59,5,3,3,2,216.0,216.0
5,60,4,2,2,1,189.0,140.0
5,61,5,8,2,5,152.0,274.4
5,62,8,8,5,5,308.8,316.8
5,63,5,1,3,0,170.0,
5,64,5,1,3,0,174.0,
5,65,5,8,3,6,188.66666666666666,282.3333333333333
5,66,3,3,2,2,187.0,367.5
5,67,5,8,2,5,257.0,213.8
5,68,2,5,1,4,268.0,217.25
5,69,3,3,2,2,224.0,275.0
5,70,2,2,1,1,320.0,235.0
5,71,2,2,1,1,224.0,392.0
5,72,2,3,1,2,190.0,244.5
5,73,3,2,1,1,316.0,216.0
5,74,4,5,3,4,259.3333333333333,233.0
5,75,3,2,2,1,194.0,308.0
5,76,3,2,1,1,152.0,148.0
5,77,3,2,2,1,215.0,440.0
5,78,2,3,1,2,224.0,277.0
5,79,5,5,2,3,191.0,178.0
5,80,2,5,1,4,210.0,302.0
5,81,3,3,2,1,208.0,275.0
5,82,2,5,1,3,256.0,199.0
5,83,6,12,3,10,286.3333333333333,261.8
5,84,8,5,5,2,318.0,462.0
5,85,1,3,0,1,,350.0
5,86,3,3,2,2,202.0,128.0
5,87,6,3,3,1,148.66666666666666,266.0
5,88,2,5,1,3,152.0,160.66666666666666
5,89,4,2,2,1,161.0,198.0
5,90,2,2,1,1,464.0,282.0
5,91,2,5,1,3,352.0,116.66666666666667
5,92,4,4,3,2,298.0,222.5
5,93,6,6,4,3,221.0,205.33333333333334
5,94,2,7,1,5,418.0,215.6
5,95,2,2,1,1,282.0,350.0
5,96,1,3,0,1,,338.0
5,97,3,2,2,1,193.0,204.0
5,98,4,6,2,3,214.0,279.0
5,99,3,4,2,2,256.0,266.0
5,100,1,2,0,1,,222.0
5,101,4,6,2,3,304.0,170.0
5,102,4,5,2,2,277.0,438.0
5,103,4,5,3,3,200.66666666666666,230.66666666666666
5,104,2,3,1,1,282.0,178.0
5,105,3,3,2,2,202.5,127.0
5,106,3,2,2,1,185.0,457.0
5,107,2,3,1,2,310.0,196.0
5,108,3,6,0,2,,178.5
5,109,2,3,1,1,306.0,262.0
5,110,5,5,3,3,236.0,240.0
5,111,4,1,2,0,180.5,
5,112,2,3,1,2,166.0,162.5
5,113,5,4,3,2,260.6666666666667,239.5
5,114,2,2,1,0,472.0,
5,115,2,3,1,2,220.0,346.5
5,116,3,2,2,1,207.5,212.0
5,117,4,3,2,1,353.0,180.0
5,118,3,2,2,1,383.0,284.0
5,119,4,2,2,1,171.0,252.0
5,120,4,5,2,2,214.0,185.0
5,121,3,4,1,2,292.0,225.0
5,122,4,1,2,0,133.5,
5,123,2,3,1,1,214.0,407.0
5,124,3,2,1,1,216.0,204.0
5,125,4,2,2,1,281.0,282.0
5,126,6,3,4,1,302.5,180.0
5,127,3,2,1,1,170.0,138.0
5,128,2,2,1,1,196.0,292.0
5,129,3,2,1,1,222.0,254.0
5,130,5,3,3,1,235.33333333333334,156.0
5,131,2,4,1,2,156.0,202.0
5,132,5,3,3,1,154.66666666666666,216.0
5,133,2,2,1,1,324.0,184.0
5,134,1,3,0,2,,188.0
5,135,2,4,1,2,178.0,187.0
5,136,1,2,0,1,,210.0
5,137,4,2,3,1,370.0,230.0
5,138,2,2,1,1,495.0,192.0
5,139,2,4,1,2,258.0,337.5
5,140,3,2,1,1,122.0,232.0
5,141,2,4,1,2,284.0,144.0
5,142,5,4,3,2,255.66666666666666,181.0
5,143,3,6,2,4,403.0,238.75
5,144,3,2,2,1,176.0,178.0
5,145,2,3,1,2,126.0,475.0
5,146,2,1,1,0,507.0,
5,147,4,2,2,1,135.0,258.0
5,148,2,3,1,1,106.0,288.0
5,149,2,4,1,2,192.0,170.0
5,150,5,2,3,1,201.66666666666666,400.0
5,151,3,2,1,1,164.0,198.0
5,152,4,2,2,1,228.5,236.0
5,153,2,1,1,0,360.0,
5,154,4,2,3,1,264.3333333333333,222.0
5,155,2,2,1,1,251.0,354.0
5,156,3,3,2,1,221.0,250.0
5,157,2,3,1,1,202.0,270.0
5,158,2,2,1,1,172.0,274.0
5,159,10,4,8,2,306.25,230.0
5,160,4,2,2,1,143.5,262.0
5,161,2,3,1,2,461.0,366.0
5,162,2,2,1,1,142.0,200.0
5,163,1,1,0,0,,
5,164,1,3,0,1,,349.0
5,165,3,1,1,0,142.0,
5,166,2,1,1,0,222.0,
5,167,1,2,0,0,,
5,168,1,3,0,2,,412.5
5,169,3,2,2,1,246.5,244.0
5,170,2,2,1,1,196.0,143.0
5,171,2,2,1,0,180.0,
5,172,2,1,1,0,192.0,
5,173,3,1,1,0,230.0,
5,174,2,2,1,1,338.0,274.0
5,175,3,3,1,1,182.0,284.0
5,176,3,4,1,2,250.0,200.0
5,177,2,2,1,0,326.0,
5,178,4,2,2,1,136.0,200.0
5,179,3,2,1,0,250.0,
5,180,4,6,2,4,357.0,238.0
5,181,2,2,1,1,291.0,208.0
5,182,7,6,5,3,296.8,292.3333333333333
5,183,2,2,1,1,477.0,202.0
5,184,4,2,2,1,243.0,50.0
5,185,2,2,1,1,96.0,168.0
5,186,2,3,1,2,286.0,157.0
5,187,2,3,1,1,278.0,312.0
5,188,3,2,2,1,175.5,214.0
5,189,3,1,1,0,206.0,
5,190,7,3,5,1,251.2,334.0
5,191,1,2,0,1,,236.0
5,192,1,2,0,1,,172.0
5,193,2,2,1,1,226.0,133.0
5,194,8,9,4,5,280.25,210.0
5,195,3,2,2,1,276.0,172.0
5,196,2,2,1,1,148.0,346.0
5,197,2,3,1,2,259.0,193.0
5,198,1,2,0,1,,67.0
5,199,1,2,0,1,,500.0
5,200,3,3,1,2,260.0,143.0
5,201,3,2,1,1,82.0,154.0
5,202,1,3,0,2,,251.5
5,203,2,2,1,1,146.0,279.0
5,204,1,3,0,2,,285.5
5,205,2,3,1,2,104.0,328.5
5,206,5,2,3,1,266.3333333333333,296.0
5,207,2,2,0,1,,226.0
5,208,2,2,1,1,112.0,273.0
5,209,1,2,0,1,,245.0
5,210,3,2,1,1,125.0,194.0
5,211,3,3,1,2,404.0,241.0
5,212,3,1,1,0,45.0,
5,213,4,2,2,1,171.5,156.0
5,214,4,1,2,0,187.0,
5,215,7,7,4,4,284.0,263.25
5,216,1,2,0,1,,338.0
5,217,4,2,2,1,243.5,172.0
5,218,2,2,1,1,118.0,79.0
5,219,2,3,1,2,150.0,361.5
5,220,4,2,2,1,251.5,402.0
5,221,1,2,0,1,,224.0
5,222,1,2,0,1,,230.0
5,223,2,3,1,2,176.0,237.0
5,224,4,3,2,1,312.0,354.0
5,225,3,1,1,0,121.0,
5,226,2,4,1,2,332.0,321.5
5,227,2,2,1,1,166.0,253.0
5,228,2,1,1,0,104.0,
5,229,2,2,0,1,,294.0
5,230,3,4,1,2,218.0,218.0
5,231,1,2,0,1,,313.0
5,232,4,1,2,0,195.0,
5,233,3,3,2,2,350.0,283.0
5,234,4,2,2,1,184.0,222.0
5,235,2,1,0,0,,
5,236,3,1,1,0,97.0,
5,237,4,1,2,0,98.0,
5,238,3,1,1,0,145.0,
5,239,4,1,2,0,139.5,
8,0,7,5,5,4,245.0,394.0
8,1,8,2,6,1,216.66666666666666,658.0
8,2,6,12,4,10,226.5,284.4
8,3,25,10,23,8,295.9130434782609,256.375
8,4,11,6,9,5,326.6666666666667,340.0
8,5,6,6,5,5,259.6,244.8
8,6,3,4,2,3,525.0,332.3333333333333
8,7,6,10,5,9,201.6,334.22222222222223
8,8,5,4,4,3,235.5,270.0
8,9,11,23,8,21,332.875,224.85714285714286
8,10,6,0,5,0,238.4,
8,11,9,11,6,9,213.5,252.22222222222223
8,12,8,19,6,17,209.0,268.70588235294116
8,13,6,2,4,1,220.25,274.0
8,14,6,6,4,5,186.5,340.8
8,15,6,2,4,1,244.0,376.0
8,16,9,8,6,7,280.5,286.2857142857143
8,17,7,3,4,2,276.5,285.0
8,18,5,9,4,7,197.0,252.71428571428572
8,19,2,3,1,2,194.0,362.0
8,20,4,2,2,1,217.0,292.0
8,21,15,18,13,16,349.6923076923077,357.75
8,22,16,23,13,21,233.0,363.42857142857144
8,23,8,4,6,3,240.16666666666666,248.66666666666666
8,24,6,5,4,4,223.25,334.5
8,25,10,16,8,14,267.625,247.0
8,26,4,6,2,5,219.0,211.0
8,27,11,25,9,23,300.8888888888889,257.04347826086956
8,28,5,7,4,6,201.5,245.5
8,29,12,13,10,11,237.8,176.36363636363637
8,30,3,4,2,3,202.0,289.6666666666667
8,31,3,7,1,6,236.0,167.0
8,32,16,13,14,12,257.64285714285717,280.6666666666667
8,33,9,6,8,4,266.5,228.0
8,34,9,8,7,7,200.28571428571428,237.42857142857142
8,35,5,6,3,5,196.0,220.0
8,36,7,4,5,3,183.6,242.0
8,37,19,13,16,11,270.5625,226.1818181818182
8,38,6,7,4,5,281.5,228.8
8,39,6,11,3,7,178.0,260.0
8,40,4,4,3,3,266.6666666666667,270.0
8,41,2,6,1,4,306.0,266.25
8,42,3,4,2,2,172.0,345.5
8,43,4,5,3,3,244.0,176.66666666666666
8,44,4,2,3,1,170.0,668.0
8,45,2,6,1,5,316.0,317.2
8,46,5,8,3,7,225.66666666666666,245.14285714285714
8,47,9,5,7,4,109.85714285714286,441.0
8,48,5,5,4,3,243.0,173.66666666666666
8,49,1,5,0,3,,190.66666666666666
8,50,3,4,2,3,350.5,208.66666666666666
8,51,3,5,2,2,368.0,362.0
8,52,7,1,5,0,134.0,
8,53,4,3,3,1,249.66666666666666,264.0
8,54,6,2,4,1,188.0,456.0
8,55,4,5,3,4,135.33333333333334,190.25
8,56,5,6,4,4,141.5,649.0
8,57,5,4,4,3,172.5,202.0
8,58,5,3,4,1,210.5,170.0
8,59,6,6,5,5,160.4,98.4
8,60,3,4,2,2,324.0,268.5
8,61,7,12,6,10,150.0,191.0
8,62,4,4,3,3,258.0,168.0
8,63,5,4,4,1,190.5,160.0
8,64,2,2,1,1,401.0,1372.0
8,65,4,3,3,2,416.6666666666667,212.0
8,66,8,9,6,7,200.66666666666666,162.85714285714286
8,67,5,7,3,4,144.66666666666666,137.75
8,68,5,7,3,5,195.66666666666666,166.4
8,69,3,7,2,5,367.0,406.6
8,70,6,6,4,5,255.5,332.4
8,71,6,5,4,4,129.5,209.0
8,72,18,16,12,8,506.75,288.75
8,73,7,7,5,5,212.8,309.8
8,74,7,7,6,5,246.33333333333334,253.0
8,75,4,6,3,4,209.33333333333334,193.0
8,76,8,9,7,7,244.57142857142858,245.57142857142858
8,77,4,4,3,3,202.66666666666666,229.0
8,78,4,5,1,2,376.0,241.0
8,79,3,6,2,4,226.0,209.0
8,80,1,11,0,9,,183.55555555555554
8,81,4,4,3,3,263.6666666666667,204.0
8,82,4,3,2,2,274.5,319.0
8,83,3,4,2,2,189.0,151.5
8,84,2,4,1,2,232.0,238.0
8,85,3,3,1,2,234.0,282.0
8,86,2,4,1,2,238.0,228.0
8,87,4,4,1,2,342.0,183.0
8,88,2,4,1,3,92.0,373.0
8,89,4,3,2,2,225.0,278.0
8,90,5,3,3,2,188.66666666666666,294.0
8,91,5,4,3,3,204.0,249.33333333333334
8,92,3,6,2,5,232.0,202.6
8,93,5,7,3,6,237.66666666666666,260.3333333333333
8,94,3,4,2,3,210.0,205.66666666666666
8,95,20,16,17,14,312.3529411764706,329.0
8,96,6,4,4,3,192.5,167.33333333333334
8,97,6,6,4,5,300.25,336.8
8,98,6,3,4,1,235.0,394.0
8,99,6,4,4,3,213.0,327.3333333333333
8,100,3,8,2,7,199.0,317.2857142857143
8,101,6,4,5,1,362.0,216.0
8,102,2,4,1,3,210.0,210.0
8,103,4,2,2,1,151.0,320.0
8,104,2,4,1,3,180.0,210.0
8,105,2,6,1,4,442.0,249.5
8,106,6,5,4,4,331.5,315.5
8,107,7,5,5,3,227.2,327.3333333333333
8,108,4,2,3,1,182.66666666666666,629.0
8,109,3,3,2,2,235.0,338.0
8,110,5,4,3,2,190.66666666666666,310.0
