parcode,trial,fix_item,fix_time,rt,block
31,226,1,604,1667,2.0
31,226,2,722,1667,2.0
31,226,1,329,1667,2.0
31,227,3,156,1829,2.0
31,227,1,608,1829,2.0
31,227,2,830,1829,2.0
31,227,1,235,1829,2.0
31,228,3,0,1829,2.0
31,228,1,575,2833,2.0
31,228,2,2258,2833,2.0
31,229,3,317,3748,2.0
31,229,1,800,3748,2.0
31,229,2,1864,3748,2.0
31,229,1,767,3748,2.0
31,230,3,236,2311,2.0
31,230,1,632,2311,2.0
31,230,2,734,2311,2.0
31,230,1,346,2311,2.0
31,230,2,363,2311,2.0
31,231,3,125,1282,2.0
31,231,1,540,1282,2.0
31,231,2,617,1282,2.0
31,232,3,0,1282,2.0
31,232,1,497,1169,2.0
31,232,2,672,1169,2.0
31,233,3,0,1169,2.0
31,233,1,608,1561,2.0
31,233,2,953,1561,2.0
31,234,3,0,1561,2.0
31,234,1,625,1629,2.0
31,234,2,1004,1629,2.0
31,235,3,0,1629,2.0
31,235,1,448,9645,2.0
31,235,2,652,9645,2.0
31,235,1,1150,9645,2.0
31,235,2,580,9645,2.0
31,235,1,1074,9645,2.0
31,235,2,490,9645,2.0
31,235,1,1046,9645,2.0
31,235,2,1012,9645,2.0
31,235,1,608,9645,2.0
31,235,2,358,9645,2.0
31,235,1,800,9645,2.0
31,235,2,1018,9645,2.0
31,235,1,409,9645,2.0
31,236,3,0,9645,2.0
31,236,1,741,1515,2.0
31,236,2,774,1515,2.0
31,237,3,0,1515,2.0
31,237,1,493,5227,2.0
31,237,0,432,5227,2.0
31,237,1,1018,5227,2.0
31,237,2,3008,5227,2.0
31,237,0,194,5227,2.0
31,237,2,82,5227,2.0
31,238,3,0,5227,2.0
31,238,1,640,1667,2.0
31,238,2,1027,1667,2.0
31,239,3,0,1667,2.0
31,239,1,569,1788,2.0
31,239,2,1219,1788,2.0
32,0,3,265,5334,2.0
32,0,1,638,5334,2.0
32,0,2,1660,5334,2.0
32,0,0,264,5334,2.0
32,0,1,772,5334,2.0
32,0,0,216,5334,2.0
32,0,2,1519,5334,2.0
32,1,3,0,5334,2.0
32,1,1,1017,18197,2.0
32,1,2,1272,18197,2.0
32,1,1,1124,18197,2.0
32,1,2,1888,18197,2.0
32,1,1,672,18197,2.0
32,1,0,126,18197,2.0
32,1,2,574,18197,2.0
32,1,1,950,18197,2.0
32,1,2,690,18197,2.0
32,1,1,1506,18197,2.0
32,1,2,2782,18197,2.0
32,1,1,5596,18197,2.0
32,2,3,411,7372,2.0
32,2,2,1088,7372,2.0
32,2,1,796,7372,2.0
32,2,2,708,7372,2.0
32,2,1,1492,7372,2.0
32,2,2,1178,7372,2.0
32,2,1,420,7372,2.0
32,2,2,1279,7372,2.0
32,3,3,186,3447,2.0
32,3,1,356,3447,2.0
32,3,2,824,3447,2.0
32,3,1,2081,3447,2.0
32,4,3,682,36171,2.0
32,4,2,658,36171,2.0
32,4,0,110,36171,2.0
32,4,1,680,36171,2.0
32,4,2,1126,36171,2.0
32,4,1,2116,36171,2.0
32,4,2,1128,36171,2.0
32,4,1,1658,36171,2.0
32,4,2,1900,36171,2.0
32,4,1,676,36171,2.0
32,4,0,128,36171,2.0
32,4,2,326,36171,2.0
32,4,1,514,36171,2.0
32,4,0,588,36171,2.0
32,4,2,844,36171,2.0
32,4,1,618,36171,2.0
32,4,2,1616,36171,2.0
32,4,1,1072,36171,2.0
32,4,2,2310,36171,2.0
32,4,0,500,36171,2.0
32,4,2,452,36171,2.0
32,4,0,386,36171,2.0
32,4,2,2566,36171,2.0
32,4,1,3614,36171,2.0
32,4,0,890,36171,2.0
32,4,2,1226,36171,2.0
32,4,0,1410,36171,2.0
32,4,2,1408,36171,2.0
32,4,0,166,36171,2.0
32,4,2,4803,36171,2.0
32,5,3,203,8380,2.0
32,5,1,2900,8380,2.0
32,5,0,148,8380,2.0
32,5,2,830,8380,2.0
32,5,1,754,8380,2.0
32,5,0,608,8380,2.0
32,5,1,152,8380,2.0
32,5,2,972,8380,2.0
32,5,1,648,8380,2.0
32,5,2,1165,8380,2.0
32,6,3,387,9325,2.0
32,6,2,1454,9325,2.0
32,6,1,656,9325,2.0
32,6,0,130,9325,2.0
32,6,2,446,9325,2.0
32,6,1,1028,9325,2.0
32,6,2,298,9325,2.0
32,6,1,492,9325,2.0
32,6,2,1442,9325,2.0
32,6,1,996,9325,2.0
32,6,2,820,9325,2.0
32,6,1,428,9325,2.0
32,6,2,748,9325,2.0
32,7,3,144,7753,2.0
32,7,2,1780,7753,2.0
32,7,1,1796,7753,2.0
32,7,2,996,7753,2.0
32,7,1,666,7753,2.0
32,7,2,1004,7753,2.0
32,7,1,468,7753,2.0
32,7,2,388,7753,2.0
32,7,1,511,7753,2.0
32,8,3,603,4712,2.0
32,8,1,1310,4712,2.0
32,8,0,156,4712,2.0
32,8,2,772,4712,2.0
32,8,0,138,4712,2.0
32,8,1,860,4712,2.0
32,8,0,208,4712,2.0
32,8,2,665,4712,2.0
32,9,3,561,3571,2.0
32,9,1,964,3571,2.0
32,9,0,140,3571,2.0
32,9,2,626,3571,2.0
32,9,1,392,3571,2.0
32,9,2,888,3571,2.0
32,10,3,66,4094,2.0
32,10,1,466,4094,2.0
32,10,2,2270,4094,2.0
32,10,1,472,4094,2.0
32,10,2,820,4094,2.0
32,11,3,0,4094,2.0
32,11,2,828,12624,2.0
32,11,1,904,12624,2.0
32,11,2,712,12624,2.0
32,11,1,758,12624,2.0
32,11,0,440,12624,2.0
32,11,2,224,12624,2.0
32,11,1,962,12624,2.0
32,11,2,916,12624,2.0
32,11,1,744,12624,2.0
32,11,2,2002,12624,2.0
32,11,1,4134,12624,2.0
32,12,3,0,12624,2.0
32,12,1,1107,4819,2.0
32,12,2,740,4819,2.0
32,12,1,342,4819,2.0
32,12,0,652,4819,2.0
32,12,2,816,4819,2.0
32,12,1,434,4819,2.0
32,12,0,150,4819,2.0
32,12,2,578,4819,2.0
32,13,3,468,2567,2.0
32,13,2,418,2567,2.0
32,13,1,658,2567,2.0
32,13,2,1023,2567,2.0
32,14,3,393,10731,2.0
32,14,0,134,10731,2.0
32,14,1,504,10731,2.0
32,14,0,536,10731,2.0
32,14,2,1070,10731,2.0
32,14,1,3098,10731,2.0
32,14,2,2716,10731,2.0
32,14,1,2280,10731,2.0
32,15,3,55,3303,2.0
32,15,0,530,3303,2.0
32,15,1,1024,3303,2.0
32,15,2,1076,3303,2.0
32,15,1,618,3303,2.0
32,16,3,348,5300,2.0
32,16,2,320,5300,2.0
32,16,1,682,5300,2.0
32,16,2,1334,5300,2.0
32,16,1,2616,5300,2.0
32,17,3,0,5300,2.0
32,17,1,551,9697,2.0
32,17,2,2096,9697,2.0
32,17,1,1008,9697,2.0
32,17,0,242,9697,2.0
32,17,2,456,9697,2.0
32,17,1,3000,9697,2.0
32,17,0,216,9697,2.0
32,17,2,2128,9697,2.0
32,18,3,443,3098,2.0
32,18,1,638,3098,2.0
32,18,2,982,3098,2.0
32,18,1,1035,3098,2.0
32,19,3,434,14014,2.0
32,19,1,2534,14014,2.0
32,19,0,256,14014,2.0
32,19,1,592,14014,2.0
32,19,2,3212,14014,2.0
32,19,1,2834,14014,2.0
32,19,2,2390,14014,2.0
32,19,1,1762,14014,2.0
32,20,3,0,14014,2.0
32,20,2,392,13465,2.0
32,20,1,998,13465,2.0
32,20,2,794,13465,2.0
32,20,1,1868,13465,2.0
32,20,2,3352,13465,2.0
32,20,0,400,13465,2.0
32,20,1,300,13465,2.0
32,20,2,952,13465,2.0
32,20,1,1320,13465,2.0
32,20,0,162,13465,2.0
32,20,2,960,13465,2.0
32,20,1,1967,13465,2.0
32,21,3,0,13465,2.0
32,21,2,573,3587,2.0
32,21,1,1030,3587,2.0
32,21,0,206,3587,2.0
32,21,2,1778,3587,2.0
32,22,3,571,3738,2.0
32,22,2,668,3738,2.0
32,22,1,716,3738,2.0
32,22,0,560,3738,2.0
32,22,2,1223,3738,2.0
32,23,3,496,1965,2.0
32,23,1,534,1965,2.0
32,23,2,935,1965,2.0
32,24,3,471,2459,2.0
32,24,1,512,2459,2.0
32,24,2,1476,2459,2.0
32,25,3,0,2459,2.0
32,25,2,798,4585,2.0
32,25,1,974,4585,2.0
32,25,0,604,4585,2.0
32,25,2,584,4585,2.0
32,25,1,886,4585,2.0
32,25,2,739,4585,2.0
32,26,3,147,5450,2.0
32,26,2,898,5450,2.0
32,26,1,834,5450,2.0
32,26,0,418,5450,2.0
32,26,2,124,5450,2.0
32,26,0,176,5450,2.0
32,26,2,238,5450,2.0
32,26,1,976,5450,2.0
32,26,2,1639,5450,2.0
32,27,3,0,5450,2.0
32,27,2,552,3348,2.0
32,27,1,1130,3348,2.0
32,27,2,928,3348,2.0
32,27,1,738,3348,2.0
32,28,3,0,3348,2.0
32,28,2,838,2413,2.0
32,28,1,678,2413,2.0
32,28,2,897,2413,2.0
32,29,0,265,11206,2.0
32,29,2,390,11206,2.0
32,29,1,170,11206,2.0
32,29,2,180,11206,2.0
32,29,1,158,11206,2.0
32,29,2,450,11206,2.0
32,29,1,544,11206,2.0
32,29,2,546,11206,2.0
32,29,1,914,11206,2.0
32,29,2,952,11206,2.0
32,29,1,1290,11206,2.0
32,29,2,616,11206,2.0
32,29,1,456,11206,2.0
32,29,2,436,11206,2.0
32,29,1,342,11206,2.0
32,29,2,356,11206,2.0
32,29,1,864,11206,2.0
32,29,2,726,11206,2.0
32,29,1,1551,11206,2.0
32,30,3,0,11206,2.0
32,30,2,507,2865,2.0
32,30,1,866,2865,2.0
32,30,2,1492,2865,2.0
32,31,3,0,2865,2.0
32,31,2,928,3809,2.0
32,31,1,756,3809,2.0
32,31,2,1032,3809,2.0
32,31,1,1093,3809,2.0
32,32,3,590,4112,2.0
32,32,1,512,4112,2.0
32,32,2,1128,4112,2.0
32,32,1,530,4112,2.0
32,32,0,626,4112,2.0
32,32,2,726,4112,2.0
32,33,3,584,3101,2.0
32,33,0,516,3101,2.0
32,33,2,1076,3101,2.0
32,33,1,504,3101,2.0
32,33,2,421,3101,2.0
32,34,3,0,3101,2.0
32,34,2,158,8950,2.0
32,34,1,1116,8950,2.0
32,34,0,650,8950,2.0
32,34,2,1282,8950,2.0
32,34,1,540,8950,2.0
32,34,2,374,8950,2.0
32,34,1,674,8950,2.0
32,34,0,1624,8950,2.0
32,34,1,2532,8950,2.0
32,35,3,762,3522,2.0
32,35,2,936,3522,2.0
32,35,1,1140,3522,2.0
32,35,2,684,3522,2.0
32,36,3,0,3522,2.0
32,36,2,510,1510,2.0
32,36,1,492,1510,2.0
32,36,2,508,1510,2.0
32,37,3,0,1510,2.0
32,37,2,425,19246,2.0
32,37,1,760,19246,2.0
32,37,2,1114,19246,2.0
32,37,0,418,19246,2.0
32,37,2,330,19246,2.0
32,37,1,856,19246,2.0
32,37,2,698,19246,2.0
32,37,1,972,19246,2.0
32,37,2,1074,19246,2.0
32,37,1,2104,19246,2.0
32,37,2,936,19246,2.0
32,37,0,504,19246,2.0
32,37,1,1508,19246,2.0
32,37,2,876,19246,2.0
32,37,1,462,19246,2.0
32,37,2,884,19246,2.0
32,37,0,1462,19246,2.0
32,37,2,1464,19246,2.0
32,37,0,856,19246,2.0
32,37,1,1543,19246,2.0
32,38,3,0,19246,2.0
32,38,2,467,2955,2.0
32,38,1,966,2955,2.0
32,38,2,1522,2955,2.0
32,39,3,0,2955,2.0
32,39,2,1117,1193,2.0
32,39,1,76,1193,2.0
32,40,3,0,1193,1.0
32,40,2,468,3437,1.0
32,40,1,782,3437,1.0
32,40,0,342,3437,1.0
32,40,2,164,3437,1.0
32,40,1,1681,3437,1.0
32,41,3,0,3437,1.0
32,41,2,502,1574,1.0
32,41,1,1072,1574,1.0
32,42,3,0,1574,1.0
32,42,2,438,1841,1.0
32,42,1,438,1841,1.0
32,42,2,965,1841,1.0
32,43,3,0,1841,1.0
32,43,2,442,1472,1.0
32,43,1,1030,1472,1.0
32,44,3,0,1472,1.0
32,44,2,537,6201,1.0
32,44,0,784,6201,1.0
32,44,2,1058,6201,1.0
32,44,1,920,6201,1.0
32,44,2,1010,6201,1.0
32,44,0,1628,6201,1.0
32,44,2,264,6201,1.0
32,45,3,0,6201,1.0
32,45,2,466,1767,1.0
32,45,1,1301,1767,1.0
32,46,3,0,1767,1.0
32,46,2,981,4353,1.0
32,46,1,362,4353,1.0
32,46,0,238,4353,1.0
32,46,1,314,4353,1.0
32,46,0,224,4353,1.0
32,46,2,446,4353,1.0
32,46,1,720,4353,1.0
32,46,2,1068,4353,1.0
32,47,3,0,4353,1.0
32,47,2,843,3805,1.0
32,47,1,746,3805,1.0
32,47,2,552,3805,1.0
32,47,1,610,3805,1.0
32,47,2,424,3805,1.0
32,47,1,630,3805,1.0
32,48,3,0,3805,1.0
32,48,2,603,9779,1.0
32,48,1,610,9779,1.0
32,48,2,392,9779,1.0
32,48,0,494,9779,1.0
32,48,2,1358,9779,1.0
32,48,1,536,9779,1.0
32,48,0,274,9779,1.0
32,48,1,1332,9779,1.0
32,48,2,644,9779,1.0
32,48,0,168,9779,1.0
32,48,1,974,9779,1.0
32,48,2,1924,9779,1.0
32,48,1,470,9779,1.0
32,49,3,0,9779,1.0
32,49,2,560,2370,1.0
32,49,1,630,2370,1.0
32,49,2,1180,2370,1.0
32,50,3,0,2370,1.0
32,50,2,642,4067,1.0
32,50,1,1920,4067,1.0
32,50,2,614,4067,1.0
32,50,1,891,4067,1.0
32,51,3,0,4067,1.0
32,51,2,1039,2046,1.0
32,51,1,550,2046,1.0
32,51,2,457,2046,1.0
32,52,3,288,1872,1.0
32,52,1,448,1872,1.0
32,52,2,1136,1872,1.0
32,53,3,0,1872,1.0
32,53,2,454,1321,1.0
32,53,1,754,1321,1.0
32,53,0,113,1321,1.0
32,54,3,0,1321,1.0
32,54,2,512,1820,1.0
32,54,1,568,1820,1.0
32,54,2,326,1820,1.0
32,54,1,414,1820,1.0
32,55,3,0,1820,1.0
32,55,2,866,4067,1.0
32,55,1,650,4067,1.0
32,55,2,524,4067,1.0
32,55,1,358,4067,1.0
32,55,2,736,4067,1.0
32,55,1,933,4067,1.0
32,56,3,0,4067,1.0
32,56,2,487,2871,1.0
32,56,1,1024,2871,1.0
32,56,2,600,2871,1.0
32,56,1,760,2871,1.0
32,57,3,0,2871,1.0
32,57,2,569,3271,1.0
32,57,1,760,3271,1.0
32,57,0,836,3271,1.0
32,57,2,598,3271,1.0
32,57,1,508,3271,1.0
32,58,3,0,3271,1.0
32,58,2,516,2083,1.0
32,58,1,698,2083,1.0
32,58,2,514,2083,1.0
32,58,1,355,2083,1.0
32,59,3,0,2083,1.0
32,59,2,1252,3472,1.0
32,59,1,1098,3472,1.0
32,59,2,468,3472,1.0
32,59,1,654,3472,1.0
32,60,3,0,3472,1.0
32,60,2,527,2244,1.0
32,60,1,888,2244,1.0
32,60,2,370,2244,1.0
32,60,1,459,2244,1.0
32,61,3,0,2244,1.0
32,61,2,401,3108,1.0
32,61,1,1056,3108,1.0
32,61,2,468,3108,1.0
32,61,1,1183,3108,1.0
32,62,3,0,3108,1.0
32,62,2,493,2437,1.0
32,62,1,816,2437,1.0
32,62,2,642,2437,1.0
32,62,1,486,2437,1.0
32,63,3,0,2437,1.0
32,63,2,652,3956,1.0
32,63,1,790,3956,1.0
32,63,2,366,3956,1.0
32,63,0,540,3956,1.0
32,63,1,506,3956,1.0
32,63,2,1102,3956,1.0
32,64,3,223,3956,1.0
32,64,2,372,2942,1.0
32,64,1,848,2942,1.0
32,64,2,872,2942,1.0
32,64,1,627,2942,1.0
32,65,3,0,2942,1.0
32,65,2,524,1276,1.0
32,65,1,752,1276,1.0
32,66,3,0,1276,1.0
32,66,2,412,1420,1.0
32,66,1,506,1420,1.0
32,66,2,502,1420,1.0
32,67,3,0,1420,1.0
32,67,2,441,3350,1.0
32,67,1,1370,3350,1.0
32,67,2,1539,3350,1.0
32,68,3,0,3350,1.0
32,68,2,515,1907,1.0
32,68,1,622,1907,1.0
32,68,2,340,1907,1.0
32,68,1,430,1907,1.0
32,69,3,0,1907,1.0
32,69,2,472,2669,1.0
32,69,1,982,2669,1.0
32,69,2,1215,2669,1.0
32,70,3,0,2669,1.0
32,70,2,510,3838,1.0
32,70,1,912,3838,1.0
32,70,2,572,3838,1.0
32,70,1,650,3838,1.0
32,70,2,1194,3838,1.0
32,71,3,189,2640,1.0
32,71,2,578,2640,1.0
32,71,0,330,2640,1.0
32,71,2,226,2640,1.0
32,71,1,932,2640,1.0
32,71,2,385,2640,1.0
32,72,3,0,2640,1.0
32,72,2,499,2521,1.0
32,72,1,2022,2521,1.0
32,73,3,0,2521,1.0
32,73,2,466,3303,1.0
32,73,1,650,3303,1.0
32,73,2,932,3303,1.0
32,73,1,836,3303,1.0
32,73,2,419,3303,1.0
32,74,3,0,3303,1.0
32,74,2,525,1862,1.0
32,74,1,864,1862,1.0
32,74,2,473,1862,1.0
32,75,3,0,1862,1.0
32,75,2,546,1604,1.0
32,75,1,684,1604,1.0
32,75,0,374,1604,1.0
32,76,3,0,1604,1.0
32,76,2,371,3223,1.0
32,76,1,1078,3223,1.0
32,76,2,554,3223,1.0
32,76,1,1220,3223,1.0
32,77,3,0,3223,1.0
32,77,2,520,2036,1.0
32,77,0,400,2036,1.0
32,77,1,1116,2036,1.0
32,78,3,0,2036,1.0
32,78,2,633,12426,1.0
32,78,1,740,12426,1.0
32,78,0,1530,12426,1.0
32,78,2,590,12426,1.0
32,78,1,1210,12426,1.0
32,78,0,402,12426,1.0
32,78,1,776,12426,1.0
32,78,0,324,12426,1.0
32,78,2,1310,12426,1.0
32,78,1,1634,12426,1.0
32,78,2,2022,12426,1.0
32,78,1,1255,12426,1.0
32,79,3,0,12426,1.0
32,79,2,473,1264,1.0
32,79,1,791,1264,1.0
32,80,3,222,6231,2.0
32,80,1,940,6231,2.0
32,80,2,4138,6231,2.0
32,80,0,320,6231,2.0
32,80,1,611,6231,2.0
32,81,3,299,3011,2.0
32,81,2,296,3011,2.0
32,81,1,2416,3011,2.0
32,82,3,411,2409,2.0
32,82,1,386,2409,2.0
32,82,2,1612,2409,2.0
32,83,3,0,2409,2.0
32,83,2,388,2435,2.0
32,83,1,860,2435,2.0
32,83,2,526,2435,2.0
32,83,1,661,2435,2.0
32,84,3,481,4272,2.0
32,84,1,428,4272,2.0
32,84,2,2072,4272,2.0
32,84,1,1291,4272,2.0
32,85,3,275,1771,2.0
32,85,2,188,1771,2.0
32,85,1,1308,1771,2.0
32,86,3,0,1771,2.0
32,86,2,19,1553,2.0
32,86,0,174,1553,2.0
32,86,2,254,1553,2.0
32,86,1,668,1553,2.0
32,86,2,438,1553,2.0
32,87,3,265,2131,2.0
32,87,2,292,2131,2.0
32,87,1,930,2131,2.0
32,87,2,644,2131,2.0
32,88,3,263,4454,2.0
32,88,1,796,4454,2.0
32,88,0,210,4454,2.0
32,88,2,488,4454,2.0
32,88,1,654,4454,2.0
32,88,2,652,4454,2.0
32,88,1,508,4454,2.0
32,88,2,366,4454,2.0
32,88,1,517,4454,2.0
32,89,3,427,2067,2.0
32,89,1,390,2067,2.0
32,89,2,876,2067,2.0
32,89,1,374,2067,2.0
32,90,3,191,6613,2.0
32,90,1,204,6613,2.0
32,90,2,548,6613,2.0
32,90,1,1760,6613,2.0
32,90,2,1028,6613,2.0
32,90,1,606,6613,2.0
32,90,2,512,6613,2.0
32,90,1,706,6613,2.0
32,90,2,556,6613,2.0
32,90,1,502,6613,2.0
32,91,3,516,2693,2.0
32,91,0,806,2693,2.0
32,91,2,350,2693,2.0
32,91,1,616,2693,2.0
32,91,2,405,2693,2.0
32,92,3,395,1925,2.0
32,92,1,372,1925,2.0
32,92,2,772,1925,2.0
32,92,1,386,1925,2.0
32,93,0,321,2451,2.0
32,93,2,162,2451,2.0
32,93,1,812,2451,2.0
32,93,2,684,2451,2.0
32,93,1,472,2451,2.0
32,94,3,427,2078,2.0
32,94,1,548,2078,2.0
32,94,2,648,2078,2.0
32,94,1,455,2078,2.0
32,95,3,0,2078,2.0
32,95,2,405,1469,2.0
32,95,1,660,1469,2.0
32,95,2,404,1469,2.0
32,96,3,0,1469,2.0
32,96,2,270,3927,2.0
32,96,1,796,3927,2.0
32,96,2,798,3927,2.0
32,96,1,1068,3927,2.0
32,96,2,995,3927,2.0
32,97,3,437,2599,2.0
32,97,1,276,2599,2.0
32,97,2,710,2599,2.0
32,97,1,1176,2599,2.0
32,98,3,0,2599,2.0
32,98,2,454,1374,2.0
32,98,1,920,1374,2.0
32,99,3,0,1374,2.0
32,99,1,935,3849,2.0
32,99,2,632,3849,2.0
32,99,1,1078,3849,2.0
32,99,2,422,3849,2.0
32,99,1,782,3849,2.0
32,100,3,415,2617,2.0
32,100,1,660,2617,2.0
32,100,2,508,2617,2.0
32,100,1,1034,2617,2.0
32,101,3,0,2617,2.0
32,101,1,375,1495,2.0
32,101,2,1016,1495,2.0
32,101,0,104,1495,2.0
32,102,3,0,1495,2.0
32,102,2,977,14139,2.0
32,102,1,372,14139,2.0
32,102,0,292,14139,2.0
32,102,1,670,14139,2.0
32,102,2,2776,14139,2.0
32,102,0,732,14139,2.0
32,102,2,2994,14139,2.0
32,102,0,1144,14139,2.0
32,102,2,4182,14139,2.0
32,103,3,0,14139,2.0
32,103,2,482,1621,2.0
32,103,1,728,1621,2.0
32,103,2,411,1621,2.0
32,104,3,23,1621,2.0
32,104,2,444,2360,2.0
32,104,1,508,2360,2.0
32,104,2,1385,2360,2.0
32,105,3,0,2360,2.0
32,105,1,618,1419,2.0
32,105,2,476,1419,2.0
32,105,1,325,1419,2.0
32,106,3,0,1419,2.0
32,106,2,429,1320,2.0
32,106,1,891,1320,2.0
32,107,3,0,1320,2.0
32,107,2,400,2079,2.0
32,107,1,1679,2079,2.0
32,108,3,0,2079,2.0
32,108,2,527,2503,2.0
32,108,1,680,2503,2.0
32,108,0,116,2503,2.0
32,108,2,1180,2503,2.0
32,109,3,0,2503,2.0
32,109,2,439,4697,2.0
32,109,1,278,4697,2.0
32,109,2,1142,4697,2.0
32,109,1,1416,4697,2.0
32,109,2,1422,4697,2.0
32,110,3,0,4697,2.0
32,110,1,470,2904,2.0
32,110,2,524,2904,2.0
32,110,1,316,2904,2.0
32,110,2,322,2904,2.0
32,110,0,182,2904,2.0
32,110,2,350,2904,2.0
32,110,1,390,2904,2.0
32,110,2,350,2904,2.0
32,111,3,0,2904,2.0
32,111,1,715,2019,2.0
32,111,0,416,2019,2.0
32,111,2,522,2019,2.0
32,111,1,366,2019,2.0
32,112,3,447,2119,2.0
32,112,1,628,2119,2.0
32,112,2,496,2119,2.0
32,112,1,548,2119,2.0
32,113,0,483,3313,2.0
32,113,1,464,3313,2.0
32,113,2,764,3313,2.0
32,113,1,342,3313,2.0
32,113,2,1260,3313,2.0
32,114,3,452,2779,2.0
32,114,1,612,2779,2.0
32,114,2,946,2779,2.0
32,114,1,769,2779,2.0
32,115,3,0,2779,2.0
32,115,1,669,2323,2.0
32,115,2,852,2323,2.0
32,115,1,344,2323,2.0
32,115,2,458,2323,2.0
32,116,3,0,2323,2.0
32,116,1,542,3587,2.0
32,116,2,1296,3587,2.0
32,116,1,1182,3587,2.0
32,116,2,567,3587,2.0
32,117,3,112,3587,2.0
32,117,1,588,5054,2.0
32,117,0,456,5054,2.0
32,117,1,540,5054,2.0
32,117,2,912,5054,2.0
32,117,1,536,5054,2.0
32,117,0,504,5054,2.0
32,117,1,428,5054,2.0
32,117,2,978,5054,2.0
32,118,3,0,5054,2.0
32,118,1,391,10933,2.0
32,118,2,692,10933,2.0
32,118,1,1434,10933,2.0
32,118,0,382,10933,2.0
32,118,2,422,10933,2.0
32,118,1,818,10933,2.0
32,118,2,726,10933,2.0
32,118,1,814,10933,2.0
32,118,2,852,10933,2.0
32,118,1,850,10933,2.0
32,118,2,1838,10933,2.0
32,118,1,1714,10933,2.0
32,119,3,0,10933,2.0
32,119,1,500,1969,2.0
32,119,2,1056,1969,2.0
32,119,1,413,1969,2.0
32,120,0,252,1838,1.0
32,120,1,244,1838,1.0
32,120,2,524,1838,1.0
32,120,0,286,1838,1.0
32,120,2,532,1838,1.0
32,121,3,0,1838,1.0
32,121,1,390,2049,1.0
32,121,2,754,2049,1.0
32,121,1,426,2049,1.0
32,121,2,479,2049,1.0
32,122,3,422,1727,1.0
32,122,1,442,1727,1.0
32,122,2,468,1727,1.0
32,122,1,395,1727,1.0
32,123,3,472,2123,1.0
32,123,1,414,2123,1.0
32,123,2,1237,2123,1.0
32,124,3,353,3190,1.0
32,124,2,152,3190,1.0
32,124,1,166,3190,1.0
32,124,2,490,3190,1.0
32,124,1,516,3190,1.0
32,124,2,650,3190,1.0
32,124,1,863,3190,1.0
32,125,3,0,3190,1.0
32,125,2,421,1249,1.0
32,125,1,828,1249,1.0
32,126,3,250,1464,1.0
32,126,1,456,1464,1.0
32,126,2,758,1464,1.0
32,127,3,282,1786,1.0
32,127,1,704,1786,1.0
32,127,2,800,1786,1.0
32,128,3,344,4234,1.0
32,128,1,382,4234,1.0
32,128,2,792,4234,1.0
32,128,0,564,4234,1.0
32,128,1,758,4234,1.0
32,128,2,956,4234,1.0
32,128,1,438,4234,1.0
32,129,3,280,3708,1.0
32,129,2,172,3708,1.0
32,129,1,66,3708,1.0
32,129,2,168,3708,1.0
32,129,1,520,3708,1.0
32,129,2,766,3708,1.0
32,129,1,956,3708,1.0
32,129,2,780,3708,1.0
32,130,3,468,2749,1.0
32,130,1,390,2749,1.0
32,130,2,956,2749,1.0
32,130,1,362,2749,1.0
32,130,2,573,2749,1.0
32,131,3,0,2749,1.0
32,131,2,421,1355,1.0
32,131,1,934,1355,1.0
32,132,3,0,1355,1.0
32,132,2,784,2420,1.0
32,132,1,720,2420,1.0
32,132,2,396,2420,1.0
32,132,1,520,2420,1.0
32,133,3,0,2420,1.0
32,133,2,547,2499,1.0
32,133,1,1230,2499,1.0
32,133,2,722,2499,1.0
32,134,3,369,5827,1.0
32,134,1,654,5827,1.0
32,134,2,1086,5827,1.0
32,134,1,948,5827,1.0
32,134,0,402,5827,1.0
32,134,2,1100,5827,1.0
32,134,1,788,5827,1.0
32,134,2,480,5827,1.0
32,135,3,0,5827,1.0
32,135,2,482,2056,1.0
32,135,1,706,2056,1.0
32,135,2,868,2056,1.0
32,136,3,420,1957,1.0
32,136,1,548,1957,1.0
32,136,2,989,1957,1.0
32,137,3,287,2253,1.0
32,137,2,496,2253,1.0
32,137,1,768,2253,1.0
32,137,2,702,2253,1.0
32,138,3,386,1630,1.0
32,138,1,472,1630,1.0
32,138,2,458,1630,1.0
32,138,1,314,1630,1.0
32,139,3,314,2189,1.0
32,139,1,378,2189,1.0
32,139,2,1002,2189,1.0
32,139,1,495,2189,1.0
32,140,3,0,2189,1.0
32,140,1,420,1313,1.0
32,140,2,893,1313,1.0
32,141,3,339,1860,1.0
32,141,1,398,1860,1.0
32,141,2,608,1860,1.0
32,141,1,515,1860,1.0
32,142,3,274,2395,1.0
32,142,1,496,2395,1.0
32,142,0,312,2395,1.0
32,142,2,764,2395,1.0
32,142,1,549,2395,1.0
32,143,3,0,2395,1.0
32,143,2,560,1563,1.0
32,143,1,518,1563,1.0
32,143,2,485,1563,1.0
32,144,3,309,4231,1.0
32,144,1,286,4231,1.0
32,144,2,966,4231,1.0
32,144,1,2116,4231,1.0
32,144,2,554,4231,1.0
32,145,3,457,7328,1.0
32,145,1,1836,7328,1.0
32,145,2,638,7328,1.0
32,145,1,1704,7328,1.0
32,145,0,394,7328,1.0
32,145,1,696,7328,1.0
32,145,2,1050,7328,1.0
32,145,1,553,7328,1.0
32,146,3,175,1742,1.0
32,146,2,420,1742,1.0
32,146,1,486,1742,1.0
32,146,2,661,1742,1.0
