,Part,TrialN,PairID,L_Item,L_Value,R_Item,R_Value,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,L_IA_DT,R_IA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,FamLeft,FamRight,Tot_Fam,Tot_Val,FamChosen,FamUnChosen,ValChosen,ValUnChosen,Correct,ZtotFam,ZtotVal,ZValCh,ZValUnCh,ZFamCh,ZFamUnCh,ztGSF,ztDDT,absDDT,ConfSplit,GSFMedSplit,DDTMedSplit,absDDTMedSplit,,higher,lower,,higher,lower,,higher,lower
54,1,55,50,63_kitkat.png,1.85,20_crunch.png,1.1,0,2447,94,2441,1,-323,1173,850,2,1,-0.75,-1.210307296,0.75,0.682202515,1.629287029,-0.455856876,5,0.83,5.83,2.95,5,0.83,1.85,1.1,1,-0.824584149,-0.071287268,0.815768765,-0.896106338,0.851256085,-2.043862019,-0.410230777,-0.460629467,0.460629467,1,0,1,0,,-0.460629467,0,,1.629287029,0,,0,-0.410230777
55,1,56,13,117_yogurt_raisins.png,1.25,103_nakd_berry.png,1.85,1,2120,48,2342,1,486,606,1092,1,2,0.6,0.968245837,0.6,0.264527506,-1.811288488,-0.66170657,3.08,2.58,5.66,3.1,2.58,3.08,1.85,1.25,1,-0.904503936,0.16633696,0.815768765,-0.561113315,-0.884549603,-0.480102983,-1.156104918,0.683636364,0.683636364,0,1,0,0,,0,0.683636364,,0,-1.811288488,,-1.156104918,0
56,1,57,4,44_walkers_french_fries.png,2,111_propercorn_sweetnsalty.png,2,1,6932,60,2057,1,-989,3262,2273,7,2,0,1.05E-17,0,-1.406172531,-0.913747048,2.367494436,4.33,5,9.33,4,5,4.33,2,2,1,0.820823218,1.592082329,1.15925035,1.113851804,0.851256085,0.388652038,3.319139926,-1.402633229,1.402633229,0,1,0,1,,0,-1.402633229,,0,-0.913747048,,3.319139926,0
57,1,58,15,57_food_doctor_mild_korma_crisps.png,1.25,108_chilli_nuts.png,1.7,1,4274,58,2353,1,429,1612,2041,3,2,0.45,0.726184377,0.45,-0.153147503,-1.063337288,0.694257471,0.08,3.33,3.41,2.95,3.33,0.08,1.7,1.25,1,-1.962265815,-0.071287268,0.47228718,-0.561113315,-0.346593295,-2.565115031,0.335643363,0.60301442,0.60301442,0,0,1,0,,0.60301442,0,,0,-1.063337288,,0,0.335643363
58,1,59,49,52_discos_salt_vinegar.png,1.7,60_caramel_rice_crisps.png,1.4,0,6854,62,1310,1,-1032,3542,2510,4,1,-0.3,-0.484122918,0.3,-0.570822512,-0.764156809,2.318392674,4.58,3.08,7.66,3.1,4.58,3.08,1.7,1.4,1,0.035728846,0.16633696,0.47228718,-0.226120291,0.550000552,-0.480102983,1.081517504,-1.463453292,1.463453292,0,1,1,0,,-1.463453292,0,,0,-0.764156809,,1.081517504,0
59,1,60,37,13_fruit_pastilles.png,1.1,115_shapers_blueberry.png,1.1,0,6698,66,2809,1,-1497,3459,1962,4,1,0,1.05E-17,0,-1.406172531,-0.464976329,2.22018915,4.33,1.33,5.66,2.2,4.33,1.33,1.1,1.1,1,-0.904503936,-1.25940841,-0.901639161,-0.896106338,0.370681783,-1.696360011,1.081517504,-2.121158621,2.121158621,0,0,0,0,,0,-2.121158621,,0,-0.464976329,,0,1.081517504
60,1,61,40,2_maynards_winegums.png,1.1,27_mars.png,0.95,0,2913,70,1767,1,-249,1325,1076,2,1,-0.15,-0.242061459,0.15,-0.988497522,-0.165795849,-0.162505324,4.08,4.58,8.66,2.05,4.08,4.58,1.1,0.95,1,0.505845236,-1.497032638,-0.901639161,-1.231099362,0.191363013,0.562403042,-0.410230777,-0.355962383,0.355962383,0,0,1,0,,-0.355962383,0,,0,-0.165795849,,0,-0.410230777
61,1,62,47,51_smarties.png,1.7,34_hobnob_flapjack.png,1.55,0,4513,52,1855,1,-1371,2589,1218,4,1,-0.15,-0.242061459,0.15,-0.988497522,-1.512108008,0.844710306,5,1.08,6.08,3.25,5,1.08,1.7,1.55,1,-0.707055052,0.403961188,0.47228718,0.108872733,0.851256085,-1.870111015,1.081517504,-1.942941693,1.942941693,0,0,1,0,,-1.942941693,0,,0,-1.512108008,,0,1.081517504
62,1,63,43,103_nakd_berry.png,1.85,35_mms_plain.png,2,1,2110,72,1571,1,361,674,1035,1,2,0.15,0.242061459,0.15,-0.988497522,-0.016205609,-0.668001668,2.58,4.83,7.41,3.85,4.83,2.58,2,1.85,1,-0.081800252,1.354458101,1.15925035,0.77885878,0.729319322,-0.827604991,-1.156104918,0.506833856,0.506833856,0,1,1,0,,0.506833856,0,,0,-0.016205609,,-1.156104918,0
63,1,64,34,19_pistachios.png,1.7,110_bombay_mix.png,1.4,0,3385,70,1517,1,-307,1389,1082,1,1,-0.3,-0.484122918,0.3,-0.570822512,-0.165795849,0.134623287,4.33,3.58,7.91,3.1,4.33,3.58,1.7,1.4,1,0.153257943,0.16633696,0.47228718,-0.226120291,0.370681783,-0.132600975,-1.156104918,-0.437998746,0.437998746,0,1,1,0,,-0.437998746,0,,0,-0.165795849,,-1.156104918,0
64,1,65,6,36_nature_valley_protein_bars.png,1.4,111_propercorn_sweetnsalty.png,2,1,2456,82,1369,1,613,688,1301,1,2,0.6,0.968245837,0.6,0.264527506,0.73174559,-0.450191288,3.83,5,8.83,3.4,5,3.83,2,1.4,1,0.585765023,0.641585416,1.15925035,-0.226120291,0.851256085,0.041150029,-1.156104918,0.863267712,0.863267712,1,0,1,0,,0.863267712,0,,0.73174559,0,,0,-1.156104918
65,1,66,42,63_kitkat.png,1.85,19_pistachios.png,1.7,0,2136,82,3149,1,-146,934,788,2,1,-0.15,-0.242061459,0.15,-0.988497522,0.73174559,-0.651634414,5,4.33,9.33,3.55,5,4.33,1.85,1.7,1,0.820823218,0.879209645,0.815768765,0.443865756,0.851256085,0.388652038,-0.410230777,-0.210277116,0.210277116,1,0,0,0,,0,-0.210277116,,0.73174559,0,,0,-0.410230777
66,1,67,36,58_walnut_whip.png,1.1,23_kp_grazing_mix.png,1.55,1,7010,74,3076,1,398,2716,3114,4,2,0.45,0.726184377,0.45,-0.153147503,0.133384631,2.416596198,0.33,2.58,2.91,2.65,2.58,0.33,1.55,1.1,1,-2.19732401,-0.546535725,0.128805594,-0.896106338,-0.884549603,-2.391364027,1.081517504,0.559167398,0.559167398,1,0,1,0,,0.559167398,0,,0.133384631,0,,0,1.081517504
67,1,68,16,116_boots_caramels.png,0.95,104_graze_sriracha.png,0.65,0,4784,58,2323,1,594,1718,2312,2,1,-0.3,-0.484122918,0.3,-0.570822512,-1.063337288,1.015307453,1.08,0.33,1.41,1.6,1.08,0.33,0.95,0.65,1,-2.902498596,-2.209905323,-1.245120746,-1.901085409,-1.96046222,-2.391364027,-0.410230777,0.836393731,0.836393731,0,1,1,1,,0.836393731,0,,0,-1.063337288,,-0.410230777,0
68,1,69,7,30_starburst_original.png,1.1,62_cadbury_wispa.png,1.55,1,2697,68,1864,1,431,958,1389,2,2,0.45,0.726184377,0.45,-0.153147503,-0.315386089,-0.298479434,4.83,3.33,8.16,2.65,3.33,4.83,1.55,1.1,1,0.270787041,-0.546535725,0.128805594,-0.896106338,-0.346593295,0.736154046,-0.410230777,0.60584326,0.60584326,0,0,1,0,,0.60584326,0,,0,-0.315386089,,0,-0.410230777
69,1,70,58,5_caramello.png,1.25,34_hobnob_flapjack.png,1.55,1,4654,48,2271,1,1377,1296,2673,3,2,0.3,0.484122918,0.3,-0.570822512,-1.811288488,0.933471183,2.83,1.08,3.91,2.8,1.08,2.83,1.55,1.25,1,-1.727207619,-0.308911497,0.128805594,-0.561113315,-1.96046222,-0.653853987,0.335643363,1.94388464,1.94388464,0,0,0,0,,0,1.94388464,,0,-1.811288488,,0,0.335643363
70,1,71,2,107_graze_scream.png,1.55,109_kp_roast.png,2.3,1,1916,90,3352,1,284,620,904,1,2,0.75,1.210307296,0.75,0.682202515,1.330106549,-0.790126563,2.83,5,7.83,3.85,5,2.83,2.3,1.55,1,0.115648632,1.354458101,1.84621352,0.108872733,0.851256085,-0.653853987,-1.156104918,0.397923511,0.397923511,1,0,1,0,,0.397923511,0,,1.330106549,0,,0,-1.156104918
71,1,72,51,59_crunchie.png,1.7,5_caramello.png,1.25,0,2033,80,3897,1,-345,951,606,2,1,-0.45,-0.726184377,0.45,-0.153147503,0.58215535,-0.71647392,5,2.83,7.83,2.95,5,2.83,1.7,1.25,1,0.115648632,-0.071287268,0.47228718,-0.561113315,0.851256085,-0.653853987,-0.410230777,-0.491746709,0.491746709,1,0,0,0,,0,-0.491746709,,0.58215535,0,,0,-0.410230777
72,1,73,10,48_mentos_mint.png,0.95,14_maltesers.png,1.85,1,1441,80,2484,1,52,514,566,1,2,0.9,1.452368755,0.9,1.099877524,0.58215535,-1.089143703,3.58,5,8.58,2.8,5,3.58,1.85,0.95,1,0.468235925,-0.308911497,0.815768765,-1.231099362,0.851256085,-0.132600975,-1.156104918,0.069778056,0.069778056,1,1,1,0,,0.069778056,0,,0.58215535,0,,-1.156104918,0
73,1,74,39,50_nakd_rhubarb_and_custard.png,0.65,39_milkyway.png,1.25,1,3579,76,1792,1,-447,1624,1177,5,2,0.6,0.968245837,0.6,0.264527506,0.28297487,0.256748182,0,4.08,4.08,1.9,4.08,0,1.25,0.65,1,-1.647287833,-1.734656866,-0.558157576,-1.901085409,0.191363013,-2.620715353,1.827391645,-0.636017555,0.636017555,1,1,0,0,,0,-0.636017555,,0.28297487,0,,1.827391645,0
74,1,75,45,51_smarties.png,1.7,43_mccoys_steak_crisps.png,2,1,7377,48,3060,1,-1097,3619,2522,4,1,0.3,0.484122918,0.3,-0.570822512,-1.811288488,2.647626283,5,5,10,3.7,5,5,2,1.7,1,1.1358012,1.116833873,1.15925035,0.443865756,0.851256085,0.854304728,1.081517504,-1.555390596,1.555390596,0,1,1,0,,-1.555390596,0,,0,-1.811288488,,1.081517504,0
75,1,76,44,102_propercorn_worcester.png,2.3,26_yorkie.png,1.7,0,2921,62,2942,1,-120,1282,1162,2,1,-0.6,-0.968245837,0.6,0.264527506,-0.764156809,-0.157469246,4.83,3.58,8.41,4,4.83,3.58,2.3,1.7,1,0.388316139,1.592082329,1.84621352,0.443865756,0.729319322,-0.132600975,-0.410230777,-0.173502194,0.173502194,0,0,0,0,,0,-0.173502194,,0,-0.764156809,,0,-0.410230777
76,1,77,12,64_nestle_aero_mint.png,1.55,102_propercorn_worcester.png,2.3,0,6398,54,4096,1,-1078,3234,2156,4,1,0.75,1.210307296,0.75,0.682202515,-1.362517768,2.03133622,5,4.83,9.83,3.85,5,4.83,1.55,2.3,0,1.055881413,1.354458101,0.128805594,1.783837851,0.851256085,0.736154046,1.081517504,-1.528516615,1.528516615,0,1,1,0,,-1.528516615,0,,0,-1.362517768,,1.081517504,0
77,1,78,9,50_nakd_rhubarb_and_custard.png,0.65,47_daim.png,1.7,1,2919,72,3229,1,1028,704,1732,1,2,1.05,1.694430214,1.05,1.517552533,-0.016205609,-0.158728265,0,3.83,3.83,2.35,3.83,0,1.7,0.65,1,-1.76481693,-1.021784182,0.47228718,-1.901085409,0.012044244,-2.620715353,-1.156104918,1.450252038,1.450252038,0,0,1,0,,1.450252038,0,,0,-0.016205609,,0,-1.156104918
78,1,79,1,62_cadbury_wispa.png,1.55,47_daim.png,1.7,0,4737,76,2358,1,-573,2273,1700,4,1,0.15,0.242061459,0.15,-0.988497522,0.28297487,0.985720494,3.33,3.83,7.16,3.25,3.33,3.83,1.55,1.7,0,-0.19932935,0.403961188,0.128805594,0.443865756,-0.346593295,0.041150029,1.081517504,-0.814234483,0.814234483,1,1,1,1,,-0.814234483,0,,0.28297487,0,,1.081517504,0
79,1,80,33,26_yorkie.png,1.7,58_walnut_whip.png,1.1,0,3459,82,2203,1,-48,1414,1366,2,1,-0.6,-0.968245837,0.6,0.264527506,0.73174559,0.18120701,3.58,0.33,3.91,2.8,3.58,0.33,1.7,1.1,1,-1.727207619,-0.308911497,0.47228718,-0.896106338,-0.167274525,-2.391364027,-0.410230777,-0.07166395,0.07166395,1,0,1,0,,-0.07166395,0,,0.73174559,0,,0,-0.410230777
80,1,81,7,62_cadbury_wispa.png,1.55,30_starburst_original.png,1.1,1,2348,82,1872,2,196,836,1032,1,2,-0.45,-0.726184377,0.45,-0.153147503,0.73174559,-0.518178343,3.33,4.83,8.16,2.65,4.83,3.33,1.1,1.55,1,0.270787041,-0.546535725,-0.901639161,0.108872733,0.729319322,-0.306351979,-1.156104918,0.273454546,0.273454546,1,1,1,0,,0.273454546,0,,0.73174559,0,,-1.156104918,0
81,1,82,34,110_bombay_mix.png,1.4,19_pistachios.png,1.7,0,2809,64,2956,2,-930,1498,568,2,1,0.3,0.484122918,0.3,-0.570822512,-0.614566569,-0.22797434,3.58,4.33,7.91,3.1,3.58,4.33,1.4,1.7,1,0.153257943,0.16633696,-0.214675991,0.443865756,-0.167274525,0.388652038,-0.410230777,-1.319182446,1.319182446,0,0,1,0,,-1.319182446,0,,0,-0.614566569,,0,-0.410230777
82,1,83,33,58_walnut_whip.png,1.1,26_yorkie.png,1.7,0,1992,78,2819,2,-471,1049,578,2,1,0.6,0.968245837,0.6,0.264527506,0.43256511,-0.742283821,0.33,3.58,3.91,2.8,0.33,3.58,1.1,1.7,1,-1.727207619,-0.308911497,-0.901639161,0.443865756,-2.498418529,-0.132600975,-0.410230777,-0.669963637,0.669963637,1,0,1,0,,-0.669963637,0,,0.43256511,0,,0,-0.410230777
83,1,84,10,14_maltesers.png,1.85,48_mentos_mint.png,0.95,1,1534,88,1986,2,-734,1578,844,1,2,-0.9,-1.452368755,0.9,1.099877524,1.18051631,-1.030599295,5,3.58,8.58,2.8,3.58,5,0.95,1.85,1,0.468235925,-0.308911497,-1.245120746,0.77885878,-0.167274525,0.854304728,-1.156104918,-1.041956113,1.041956113,1,1,1,0,,-1.041956113,0,,1.18051631,0,,-1.156104918,0
84,1,85,31,27_mars.png,0.95,109_kp_roast.png,2.3,0,3023,80,2073,2,-375,1475,1100,2,1,1.35,2.178553132,1.35,2.352902551,0.58215535,-0.093259249,4.58,5,9.58,3.25,4.58,5,0.95,2.3,1,0.938352316,0.403961188,-1.245120746,1.783837851,0.550000552,0.854304728,-0.410230777,-0.534179311,0.534179311,1,1,0,0,,0,-0.534179311,,0.58215535,0,,-0.410230777,0
85,1,86,4,111_propercorn_sweetnsalty.png,2,44_walkers_french_fries.png,2,0,3452,84,2307,2,-825,1857,1032,4,1,0,1.05E-17,0,-1.406172531,0.88133583,0.176800441,5,4.33,9.33,4,5,4.33,2,2,1,0.820823218,1.592082329,1.15925035,1.113851804,0.851256085,0.388652038,1.081517504,-1.170668339,1.170668339,1,1,1,0,,-1.170668339,0,,0.88133583,0,,1.081517504,0
86,1,87,55,45_gb_ginger.png,2,23_kp_grazing_mix.png,1.55,1,3961,78,1829,2,403,1484,1887,3,2,-0.45,-0.726184377,0.45,-0.153147503,0.43256511,0.497220914,4.83,2.58,7.41,3.55,2.58,4.83,1.55,2,1,-0.081800252,0.879209645,0.128805594,1.113851804,-0.884549603,0.736154046,0.335643363,0.566239499,0.566239499,1,0,0,0,,0,0.566239499,,0.43256511,0,,0,0.335643363
87,1,88,8,43_mccoys_steak_crisps.png,2,115_shapers_blueberry.png,1.1,1,2636,68,2174,2,146,984,1130,3,2,-0.9,-1.452368755,0.9,1.099877524,-0.315386089,-0.33687953,5,1.33,6.33,3.1,1.33,5,1.1,2,1,-0.589525954,0.16633696,-0.901639161,1.113851804,-1.781143451,0.854304728,0.335643363,0.202733542,0.202733542,0,0,0,0,,0,0.202733542,,0,-0.315386089,,0,0.335643363
88,1,89,54,11_lindt_orange.png,2,2_maynards_winegums.png,1.1,1,1898,76,1720,2,143,708,851,1,2,-0.9,-1.452368755,0.9,1.099877524,0.28297487,-0.801457739,4.75,4.08,8.83,3.1,4.08,4.75,1.1,2,1,0.585765023,0.16633696,-0.901639161,1.113851804,0.191363013,0.680553724,-1.156104918,0.198490282,0.198490282,1,0,0,0,,0,0.198490282,,0.28297487,0,,0,-1.156104918
89,1,90,11,32_snickers.png,2.3,18_galaxy_bar.png,1.1,1,1725,82,1565,2,39,652,691,1,2,-1.2,-1.936491673,1.2,1.935227542,0.73174559,-0.910362929,5,4.75,9.75,3.4,4.75,5,1.1,2.3,1,1.018272102,0.641585416,-0.901639161,1.783837851,0.671937316,0.854304728,-1.156104918,0.051390596,0.051390596,1,0,1,1,,0.051390596,0,,0.73174559,0,,0,-1.156104918
90,1,91,5,32_snickers.png,2.3,113_walkers_cheese.png,2,1,4336,52,3990,2,-151,1932,1781,5,2,-0.3,-0.484122918,0.3,-0.570822512,-1.512108008,0.733287077,5,4.33,9.33,4.3,4.33,5,2,2.3,1,0.820823218,2.067330786,1.15925035,1.783837851,0.370681783,0.854304728,1.827391645,-0.217349216,0.217349216,0,1,0,0,,0,-0.217349216,,0,-1.512108008,,1.827391645,0
91,1,92,57,48_mentos_mint.png,0.95,40_nestle_rolo.png,1.1,0,2037,64,2046,2,-464,1024,560,2,1,0.15,0.242061459,0.15,-0.988497522,-0.614566569,-0.713955881,3.58,4.08,7.66,2.05,3.58,4.08,0.95,1.1,1,0.035728846,-1.497032638,-1.245120746,-0.896106338,-0.167274525,0.214901034,-0.410230777,-0.660062696,0.660062696,0,0,1,0,,-0.660062696,0,,0,-0.614566569,,0,-0.410230777
92,1,93,32,55_bassetts_licorice_allsorts.png,0.35,24_twix.png,1.85,0,2479,86,1253,2,-270,1144,874,2,1,1.5,2.420614591,1.5,2.770577561,1.03092607,-0.435712563,4.33,5,9.33,2.2,4.33,5,0.35,1.85,1,0.820823218,-1.25940841,-2.619047087,0.77885878,0.370681783,0.854304728,-0.410230777,-0.385665204,0.385665204,1,0,0,0,,0,-0.385665204,,1.03092607,0,,0,-0.410230777
93,1,94,2,109_kp_roast.png,2.3,107_graze_scream.png,1.55,1,3389,66,2600,2,248,1312,1560,3,2,-0.75,-1.210307296,0.75,0.682202515,-0.464976329,0.137141326,5,2.83,7.83,3.85,2.83,5,1.55,2.3,1,0.115648632,1.354458101,0.128805594,1.783837851,-0.705230834,0.854304728,0.335643363,0.347004389,0.347004389,0,1,1,0,,0.347004389,0,,0,-0.464976329,,0.335643363,0
94,1,95,25,52_discos_salt_vinegar.png,1.7,45_gb_ginger.png,2,0,2339,70,2130,2,-107,1003,896,2,1,0.3,0.484122918,0.3,-0.570822512,-0.165795849,-0.523843931,4.58,4.83,9.41,3.7,4.58,4.83,1.7,2,1,0.858432529,1.116833873,0.47228718,1.113851804,0.550000552,0.736154046,-0.410230777,-0.155114734,0.155114734,0,1,1,0,,-0.155114734,0,,0,-0.165795849,,-0.410230777,0
95,1,96,24,112_lindt_extra_creamy.png,1.85,24_twix.png,1.85,0,3609,54,1947,2,-1228,2118,890,4,1,0,1.05E-17,0,-1.406172531,-1.362517768,0.275633475,4.08,5,9.08,3.7,4.08,5,1.85,1.85,1,0.70329412,1.116833873,0.815768765,0.77885878,0.191363013,0.854304728,1.081517504,-1.740679624,1.740679624,0,1,1,0,,-1.740679624,0,,0,-1.362517768,,1.081517504,0
96,1,97,12,102_propercorn_worcester.png,2.3,64_nestle_aero_mint.png,1.55,1,7371,40,1335,2,-986,3730,2744,7,2,-0.75,-1.210307296,0.75,0.682202515,-2.409649447,2.643849225,4.83,5,9.83,3.85,5,4.83,1.55,2.3,1,1.055881413,1.354458101,0.128805594,1.783837851,0.851256085,0.736154046,3.319139926,-1.398389969,1.398389969,0,1,1,0,,-1.398389969,0,,0,-2.409649447,,3.319139926,0
97,1,98,21,42_dairy_milk_fruit_and_nut.png,1.55,10_hula_hoops_bbq_beef.png,2,0,2520,58,1447,2,-918,1632,714,2,1,0.45,0.726184377,0.45,-0.153147503,-1.063337288,-0.409902663,4.33,5,9.33,3.55,4.33,5,1.55,2,1,0.820823218,0.879209645,0.128805594,1.113851804,0.370681783,0.854304728,-0.410230777,-1.302209405,1.302209405,0,0,1,0,,-1.302209405,0,,0,-1.063337288,,0,-0.410230777
98,1,99,6,111_propercorn_sweetnsalty.png,2,36_nature_valley_protein_bars.png,1.4,1,1761,70,726,2,197,584,781,1,2,-0.6,-0.968245837,0.6,0.264527506,-0.165795849,-0.887700577,5,3.83,8.83,3.4,3.83,5,1.4,2,1,0.585765023,0.641585416,-0.214675991,1.113851804,0.012044244,0.854304728,-1.156104918,0.274868966,0.274868966,0,0,0,0,,0,0.274868966,,0,-0.165795849,,0,-1.156104918
99,1,100,3,41_jelly_babies_berry_mix.png,1.85,108_chilli_nuts.png,1.7,1,2593,78,1573,2,1099,552,1651,1,2,-0.15,-0.242061459,0.15,-0.988497522,0.43256511,-0.36394845,4.58,3.33,7.91,3.55,3.33,4.58,1.7,1.85,1,0.153257943,0.879209645,0.47228718,0.77885878,-0.346593295,0.562403042,-1.156104918,1.550675863,1.550675863,1,0,1,0,,1.550675863,0,,0.43256511,0,,0,-1.156104918
100,1,101,36,23_kp_grazing_mix.png,1.55,58_walnut_whip.png,1.1,1,5772,38,1945,2,-1766,3436,1670,3,2,-0.45,-0.726184377,0.45,-0.153147503,-2.559239687,1.637263105,2.58,0.33,2.91,2.65,0.33,2.58,1.1,1.55,1,-2.19732401,-0.546535725,-0.901639161,0.108872733,-2.498418529,-0.827604991,0.335643363,-2.501637618,2.501637618,0,1,1,1,,-2.501637618,0,,0,-2.559239687,,0.335643363,0
101,1,102,28,13_fruit_pastilles.png,1.1,15_jacobs_mini_cheddars.png,1.85,0,1945,62,1639,2,-209,941,732,2,1,0.75,1.210307296,0.75,0.682202515,-0.764156809,-0.77187078,4.33,4.83,9.16,2.95,4.33,4.83,1.1,1.85,1,0.740903432,-0.071287268,-0.901639161,0.77885878,0.370681783,0.736154046,-0.410230777,-0.29938558,0.29938558,0,0,1,0,,-0.29938558,0,,0,-0.764156809,,0,-0.410230777
102,1,103,18,29_mms_peanut.png,1.1,55_bassetts_licorice_allsorts.png,0.35,1,1621,98,1488,2,251,532,783,1,2,-0.75,-1.210307296,0.75,0.682202515,1.928467509,-0.975831945,5,4.33,9.33,1.45,4.33,5,0.35,1.1,1,0.820823218,-2.447529551,-2.619047087,-0.896106338,0.370681783,0.854304728,-1.156104918,0.351247649,0.351247649,1,1,1,0,,0.351247649,0,,1.928467509,0,,-1.156104918,0
103,1,104,56,64_nestle_aero_mint.png,1.55,36_nature_valley_protein_bars.png,1.4,1,2952,68,1844,2,10,1226,1236,3,2,-0.15,-0.242061459,0.15,-0.988497522,-0.315386089,-0.137954443,5,3.83,8.83,2.95,3.83,5,1.4,1.55,1,0.585765023,-0.071287268,-0.214675991,0.108872733,0.012044244,0.854304728,0.335643363,0.010372414,0.010372414,0,1,1,0,,0.010372414,0,,0,-0.315386089,,0.335643363,0
104,1,105,26,25_wonderful_almonds.png,1.25,113_walkers_cheese.png,2,0,2725,76,2763,2,-888,1568,680,2,1,0.75,1.210307296,0.75,0.682202515,0.28297487,-0.28085316,4.58,4.33,8.91,3.25,4.58,4.33,1.25,2,1,0.623374334,0.403961188,-0.558157576,1.113851804,0.550000552,0.388652038,-0.410230777,-1.259776803,1.259776803,1,1,1,0,,-1.259776803,0,,0.28297487,0,,-0.410230777,0
105,1,106,59,30_starburst_original.png,1.1,54_milkyway_magic_stars.png,1.55,0,2591,70,1196,2,-652,1380,728,2,1,0.45,0.726184377,0.45,-0.153147503,-0.165795849,-0.365207469,4.83,5,9.83,2.65,4.83,5,1.1,1.55,1,1.055881413,-0.546535725,-0.901639161,0.108872733,0.729319322,0.854304728,-0.410230777,-0.925973668,0.925973668,0,1,1,0,,-0.925973668,0,,0,-0.165795849,,-0.410230777,0
106,1,107,17,60_caramel_rice_crisps.png,1.4,20_crunch.png,1.1,1,3523,64,3762,2,303,1428,1731,4,2,-0.3,-0.484122918,0.3,-0.570822512,-0.614566569,0.221495635,3.08,0.83,3.91,2.5,0.83,3.08,1.1,1.4,1,-1.727207619,-0.784159953,-0.901639161,-0.226120291,-2.13978099,-0.480102983,1.081517504,0.424797492,0.424797492,0,1,1,0,,0.424797492,0,,0,-0.614566569,,1.081517504,0
107,1,108,20,25_wonderful_almonds.png,1.25,53_eat_natural_almond_apricot.png,1.1,0,7082,74,3691,2,-334,3290,2956,6,1,-0.15,-0.242061459,0.15,-0.988497522,0.133384631,2.461920902,4.58,4.33,8.91,2.35,4.58,4.33,1.25,1.1,0,0.623374334,-1.021784182,-0.558157576,-0.896106338,0.550000552,0.388652038,2.573265785,-0.476188088,0.476188088,1,1,1,0,,-0.476188088,0,,0.133384631,0,,2.573265785,0
108,1,109,58,34_hobnob_flapjack.png,1.55,5_caramello.png,1.25,1,4066,88,1163,2,416,1434,1850,2,2,-0.3,-0.484122918,0.3,-0.570822512,1.18051631,0.563319439,1.08,2.83,3.91,2.8,2.83,1.08,1.25,1.55,1,-1.727207619,-0.308911497,-0.558157576,0.108872733,-0.705230834,-1.870111015,-0.410230777,0.584626959,0.584626959,1,1,0,0,,0,0.584626959,,1.18051631,0,,-0.410230777,0
109,1,110,27,39_milkyway.png,1.25,10_hula_hoops_bbq_beef.png,2,0,2602,64,463,2,-1020,1582,562,2,1,0.75,1.210307296,0.75,0.682202515,-0.614566569,-0.358282862,4.08,5,9.08,3.25,4.08,5,1.25,2,1,0.70329412,0.403961188,-0.558157576,1.113851804,0.191363013,0.854304728,-0.410230777,-1.446480251,1.446480251,0,0,0,0,,0,-1.446480251,,0,-0.614566569,,0,-0.410230777
110,1,111,60,110_bombay_mix.png,1.4,57_food_doctor_mild_korma_crisps.png,1.25,1,3239,54,3138,2,226,1050,1276,2,2,-0.15,-0.242061459,0.15,-0.988497522,-1.362517768,0.042714861,3.58,0.08,3.66,2.65,0.08,3.58,1.25,1.4,1,-1.844736717,-0.546535725,-0.558157576,-0.226120291,-2.677737298,-0.132600975,-0.410230777,0.315887147,0.315887147,0,1,0,0,,0,0.315887147,,0,-1.362517768,,-0.410230777,0
111,1,112,53,107_graze_scream.png,1.55,54_milkyway_magic_stars.png,1.55,0,1943,72,3236,2,-327,925,598,2,1,0,1.05E-17,0,-1.406172531,-0.016205609,-0.773129799,2.83,5,7.83,3.1,2.83,5,1.55,1.55,1,0.115648632,0.16633696,0.128805594,0.108872733,-0.705230834,0.854304728,-0.410230777,-0.466287147,0.466287147,0,1,1,1,,-0.466287147,0,,0,-0.016205609,,-0.410230777,0
112,1,113,22,15_jacobs_mini_cheddars.png,1.85,31_beef_jerky.png,2,0,3627,72,2388,2,-857,1929,1072,4,1,0.15,0.242061459,0.15,-0.988497522,-0.016205609,0.286964651,4.83,4.83,9.66,3.85,4.83,4.83,1.85,2,1,0.975961627,1.354458101,0.815768765,1.113851804,0.729319322,0.736154046,1.081517504,-1.215929781,1.215929781,0,0,1,1,,-1.215929781,0,,0,-0.016205609,,0,1.081517504
113,1,114,1,47_daim.png,1.7,62_cadbury_wispa.png,1.55,0,6245,36,2173,2,-894,3118,2224,6,1,-0.15,-0.242061459,0.15,-0.988497522,-2.708829927,1.935021225,3.83,3.33,7.16,3.25,3.83,3.33,1.7,1.55,0,-0.19932935,0.403961188,0.47228718,0.108872733,0.012044244,-0.306351979,2.573265785,-1.268263323,1.268263323,0,1,0,0,,0,-1.268263323,,0,-2.708829927,,2.573265785,0
114,1,115,23,14_maltesers.png,1.85,33_walkers_smoky_bacon.png,1.55,1,4574,62,2994,2,-1204,2580,1376,3,2,-0.3,-0.484122918,0.3,-0.570822512,-0.764156809,0.883110402,5,3.83,8.83,3.4,3.83,5,1.55,1.85,1,0.585765023,0.641585416,0.128805594,0.77885878,0.012044244,0.854304728,0.335643363,-1.706733543,1.706733543,0,1,1,0,,-1.706733543,0,,0,-0.764156809,,0.335643363,0
